person_uri,year,gender_label,gender_uri
http://www.wikidata.org/entity/Q123424215,1851,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q123424540,1884,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q123430393,1933,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q123437,1831,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q123438119,1877,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q12345043,1834,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q12345386,1922,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q12345594,1884,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q123456983,1925,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q123468692,1929,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q123469931,1977,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q12347064,1927,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q12348594,1871,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q123486359,1968,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q12349452,1921,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q12349485,1880,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q123496,1881,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q123496,1891,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q123498039,1925,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q123498112,1879,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q123498371,1955,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q123501563,1967,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q12350340,1874,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q123504982,1877,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q12351068,1876,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q123510973,1939,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q123510984,1913,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q123511019,1939,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q12355577,1894,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q12355914,1938,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q12356981,1912,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q123570386,1862,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q12357046,1954,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q123570987,1946,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q123573907,1943,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q12358427,1955,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q12358474,1965,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q123584858,1949,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q12358643,1959,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q12359186,1970,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q12359364,1960,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q12359709,1911,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q12359765,1978,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q123600611,1906,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q12361157,1904,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q12362287,1904,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q12362496,1928,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q1236294,1805,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q123644,1957,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q12364909,1948,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q123652266,1954,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q123676429,1847,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q1236775,1942,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q123681264,1966,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q123685524,1920,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q12369683,1973,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q12369785,1968,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q12369906,1896,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q12369992,1945,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q123701307,1963,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q1237137,1936,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q12371633,1904,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q1237269,1788,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q12373890,1842,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q123751379,1974,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q123751980,1951,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q123753329,1953,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q1237627,1964,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q123764400,1953,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q123764400,1953,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q12378184,1958,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q123785014,1970,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q1238009,1923,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q123824953,1956,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q12382961,1952,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q12382974,1955,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q12383125,1952,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q1238385,1833,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q123846511,1972,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q1238551,1856,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q123865360,1928,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q12388352,1948,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q12388377,1945,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q12388386,1962,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q12388908,1948,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q12391227,1869,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q123912998,1870,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q123923859,1911,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q1239343,1943,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q123944408,1959,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q123976,1923,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q12398629,1888,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q12398630,1915,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q123996122,1937,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q1240210,1931,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q124022341,1935,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q124025878,1892,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q12402911,1930,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q12402964,1976,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q12403069,1964,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q12403342,1937,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q124036178,1936,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q12404046,1935,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q124041802,1873,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q12404412,1966,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q12404628,1914,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q12404869,1935,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q12404904,1967,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q124055974,1944,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q12405728,1947,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q124057425,1872,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q12405830,1935,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q124059791,1915,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q124063838,1964,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q1240661,1882,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q12408018,1928,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q12408063,1938,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q12408201,1906,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q12408752,1935,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q12409131,1949,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q12409538,1930,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q12409758,1939,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q124098080,1903,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q124098143,1886,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q124098204,1938,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q124098287,1934,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q124098337,1906,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q124109858,1953,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q124115644,1959,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q124128095,1890,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q124128150,1930,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q124128221,1949,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q124131827,1960,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q124135278,1978,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q124139778,1948,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q124143842,1954,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q124154965,1971,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q124180947,1929,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q124219299,1934,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q124227569,1965,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q12424072,1885,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q124251874,1957,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q124256239,1961,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q124258601,1970,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q124271885,1955,,
http://www.wikidata.org/entity/Q124286708,1949,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q124288394,1848,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q124288394,1849,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q1242927,1820,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q124305221,1976,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q124306582,1936,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q124308526,1970,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q124309417,1968,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q1243143,1909,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q124325929,1963,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q12434015,1875,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q1243404,1862,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q124344423,1959,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q124350777,1950,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q124359214,1963,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q124364732,1877,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q124366870,1966,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q124367108,1884,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q124367292,1957,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q124368326,1943,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q124371778,1964,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q124372415,1950,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q124390697,1957,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q124403552,1950,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q124409363,1967,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q124409566,1957,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q124412302,1956,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q124416776,1847,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q124435,1783,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q124463114,1965,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q124473859,1943,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q124474241,1905,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q124478551,1927,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q124527456,1979,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q124535357,1921,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q124536239,1950,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q124544204,1944,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q124561761,1954,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q124564682,1946,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q124566936,1882,,
http://www.wikidata.org/entity/Q1245728,1911,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q1245779,1931,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q124596231,1944,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q124598251,1834,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q124598251,1835,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q124598376,1870,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q124598621,1925,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q124598658,1916,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q124604999,1978,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q124605913,1954,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q124607489,1914,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q124608976,1973,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q124611655,1962,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q124611685,1954,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q124615568,1946,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q124615797,1933,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q124617094,1949,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q124617474,1921,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q124618694,1871,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q124623589,1977,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q124624801,1929,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q124626166,1964,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q124632191,1938,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q124632325,1975,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q1246324,1823,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q124632505,1974,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q124633185,1976,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q124635755,1952,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q124637191,1953,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q124639596,1970,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q124640136,1934,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q124643,1866,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q124643152,1951,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q124643359,1955,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q124643546,1965,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q124644736,1959,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q124645366,1930,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q124649739,1925,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q124654326,1947,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q124671935,1966,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q124672534,1951,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q124678691,1969,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q124680062,1971,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q124680310,1927,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q124683699,1947,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q124692194,1841,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q1247133,1949,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q1247176,1847,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q124721693,1908,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q124726718,1905,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q124727053,1907,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q124740353,1967,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q124741502,1969,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q124755915,1947,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q124767378,1869,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q124770234,1850,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q124771283,1957,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q124771575,1961,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q124790109,1824,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q124800261,1941,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q124801219,1827,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q124802079,1944,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q124804278,1954,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q124804566,1922,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q124805580,1945,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q124837630,1958,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q1248427,1878,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q124844029,1865,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q124844393,1965,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q124845256,1980,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q124846234,1943,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q124846367,1951,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q124846415,1960,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q124846478,1952,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q124846491,1938,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q124846518,1971,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q124847238,1948,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q124847524,1943,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q124847693,1878,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q124847892,1973,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q124848152,1941,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q124848250,1845,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q124848372,1955,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q124848914,1942,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q124848917,1950,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q124849201,1955,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q124850489,1954,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q124850500,1948,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q124850553,1924,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q124850587,1944,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q124854110,1959,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q124854552,1951,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q124854715,1960,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q124854951,1977,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q124854959,1961,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q124855201,1952,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q124855367,1954,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q12485550,1902,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q124855528,1947,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q124855539,1959,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q124855550,1965,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q124855614,1947,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q124855751,1967,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q124856187,1946,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q124868544,1950,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q1248733,1932,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q124877457,1932,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q124884530,1931,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q124885,1933,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q124892743,1895,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q1248945,1871,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q1248946,1905,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q124897,1897,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q124901064,1845,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q124917903,1911,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q1249451,1941,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q124972722,1978,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q124994165,1880,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q125029378,1940,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q125036292,1819,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q125038314,1941,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q125041647,1945,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q125055616,1953,,
http://www.wikidata.org/entity/Q125069,1928,male,http://www.wikidata.org/entity/Q6581097
http://www.wikidata.org/entity/Q125117836,1906,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q125120846,1938,female,http://www.wikidata.org/entity/Q6581072
http://www.wikidata.org/entity/Q125122612,1941,male,http://www.wikidata.org/entity/Q6581097
