education_uri,education_label,count
http://www.wikidata.org/entity/Q4295192,Minsk Theological Seminary,1
http://www.wikidata.org/entity/Q6818324,Mercers' School,1
http://www.wikidata.org/entity/Q2916146,Mercaz HaRav Kook,1
http://www.wikidata.org/entity/Q1895354,Memorial University of Newfoundland,1
http://www.wikidata.org/entity/Q38251534,Melville High School,1
http://www.wikidata.org/entity/Q1508541,Meldorfer Gelehrtenschule,1
http://www.wikidata.org/entity/Q2601879,Maynooth University,1
http://www.wikidata.org/entity/Q682926,Max Planck Institute for Evolutionary Anthropology,1
http://www.wikidata.org/entity/Q1912045,Max-Planck-Gymnasium Göttingen,1
http://www.wikidata.org/entity/Q12044519,Masaryk University Faculty of Education,1
http://www.wikidata.org/entity/Q4309890,Maryville College,1
http://www.wikidata.org/entity/Q69804474,Marxism–Leninism Evening University,1
http://www.wikidata.org/entity/Q6912519,Morley College,1
http://www.wikidata.org/entity/Q6920040,Mount Carmel High School,1
http://www.wikidata.org/entity/Q742150,Mount Allison University,1
http://www.wikidata.org/entity/Q56737452,Moscow Theological Seminary,1
http://www.wikidata.org/entity/Q4304102,Moscow State University of Printing Arts,1
http://www.wikidata.org/entity/Q4135693,Moscow State University Faculty of Geology,1
http://www.wikidata.org/entity/Q4304391,Moscow Palace Architecture School,1
http://www.wikidata.org/entity/Q4304336,Moscow Law Institute,1
http://www.wikidata.org/entity/Q4304158,Moscow Institute for History and Archives,1
http://www.wikidata.org/entity/Q4304042,Moscow Architectural Institute,1
http://www.wikidata.org/entity/Q6914876,Morton High School,1
http://www.wikidata.org/entity/Q6914108,Morristown-Beard School,1
http://www.wikidata.org/entity/Q4281441,Mari State University,1
http://www.wikidata.org/entity/Q11474755,Morioka First High School,1
http://www.wikidata.org/entity/Q6911806,Morgan Park Academy,1
http://www.wikidata.org/entity/Q4571902,Moravian University,1
http://www.wikidata.org/entity/Q902688,Montpellier 2 University,1
http://www.wikidata.org/entity/Q13335,Montesquieu University – Bordeaux IV,1
http://www.wikidata.org/entity/Q5018694,Montclair State University,1
http://www.wikidata.org/entity/Q1861687,Montana State University,1
http://www.wikidata.org/entity/Q6901005,Monkton Combe School,1
http://www.wikidata.org/entity/Q3874711,Mongolian National University of Education,1
http://www.wikidata.org/entity/Q718311,Moholy-Nagy University of Art and Design,1
http://www.wikidata.org/entity/Q4299199,Mogilev Male Gymnasium,1
http://www.wikidata.org/entity/Q6686153,Loughborough College,1
http://www.wikidata.org/entity/Q3268626,Lycée Claude Fauriel,1
http://www.wikidata.org/entity/Q17355366,Lycée Bernard Palissy (Agen),1
http://www.wikidata.org/entity/Q3268577,Lycée Arago,1
http://www.wikidata.org/entity/Q4271036,Lviv Academic Gymnasium,1
http://www.wikidata.org/entity/Q6705732,Lutheran School of Theology at Chicago,1
http://www.wikidata.org/entity/Q592537,Ludovica Military Academy,1
http://www.wikidata.org/entity/Q6698845,Ludlow College,1
http://www.wikidata.org/entity/Q6694184,Lowther College,1
http://www.wikidata.org/entity/Q1159450,Lovassy László High School,1
http://www.wikidata.org/entity/Q3551497,Louis Pasteur University,1
http://www.wikidata.org/entity/Q1521725,Louisiana State University,1
http://www.wikidata.org/entity/Q97318923,lycée Descartes,1
http://www.wikidata.org/entity/Q14683182,Los Angeles High School,1
http://www.wikidata.org/entity/Q6681897,Los Altos High School,1
http://www.wikidata.org/entity/Q6670747,London School of Medicine for Women,1
http://www.wikidata.org/entity/Q1869028,London Metropolitan University,1
http://www.wikidata.org/entity/Q6670459,London Guildhall University,1
http://www.wikidata.org/entity/Q6658361,Liverpool Collegiate School,1
http://www.wikidata.org/entity/Q6658359,Liverpool College,1
http://www.wikidata.org/entity/Q648446,Lithuanian Veterinary Academy,1
http://www.wikidata.org/entity/Q3578058,Lisbon Medical-Surgical School,1
http://www.wikidata.org/entity/Q14687791,Lincoln-Way Central High School,1
http://www.wikidata.org/entity/Q5975127,Liceo de Aplicación,1
http://www.wikidata.org/entity/Q3268916,Lycée Saint-François-Xavier de Vannes,1
http://www.wikidata.org/entity/Q6761241,Maria Grey Training College,1
http://www.wikidata.org/entity/Q6749798,Maniototo Area School,1
http://www.wikidata.org/entity/Q6745089,Malvern St James,1
http://www.wikidata.org/entity/Q6002113,Makruhyan Armenian Primary School,1
http://www.wikidata.org/entity/Q6736326,Maine Central Institute,1
http://www.wikidata.org/entity/Q7895397,Magdalena Abakanowicz University of the Arts Poznań,1
http://www.wikidata.org/entity/Q3524031,Madras Christian College,1
http://www.wikidata.org/entity/Q16149853,Lyon College,1
http://www.wikidata.org/entity/Q16463,lyceum,1
http://www.wikidata.org/entity/Q104840085,Lycée Victor Hugo,1
http://www.wikidata.org/entity/Q3268960,Lycée Turgot,1
http://www.wikidata.org/entity/Q6537042,Lewis School Pengam,1
http://www.wikidata.org/entity/Q3268914,Lycée Saint-Charles,1
http://www.wikidata.org/entity/Q3268864,Lycee Notre-Dame Saint-Sigisbert,1
http://www.wikidata.org/entity/Q2371114,Lycée Lyautey,1
http://www.wikidata.org/entity/Q1431541,Lycée Janson-de-Sailly,1
http://www.wikidata.org/entity/Q1444157,Lycée Hoche,1
http://www.wikidata.org/entity/Q16661600,Lycée Gerson,1
http://www.wikidata.org/entity/Q3268696,lycée Georges-Clemenceau,1
http://www.wikidata.org/entity/Q3268678,Lycée Fustel-de-Coulanges (Strasbourg),1
http://www.wikidata.org/entity/Q3269101,Lycée Français du Caire,1
http://www.wikidata.org/entity/Q3269192,Lycée Esteqlal,1
http://www.wikidata.org/entity/Q8484,lycée du Parc,1
http://www.wikidata.org/entity/Q126726,Government College University,1
http://www.wikidata.org/entity/Q5613747,Guangzhou University,1
http://www.wikidata.org/entity/Q5611413,Grove House School,1
http://www.wikidata.org/entity/Q1548393,Grosse Stadtschule zu Wismar,1
http://www.wikidata.org/entity/Q52161779,Grodno male gymnasium,1
http://www.wikidata.org/entity/Q2982991,Grinnell College,1
http://www.wikidata.org/entity/Q5608127,Grey College,1
http://www.wikidata.org/entity/Q61228,Gresham's School,1
http://www.wikidata.org/entity/Q3151959,Grenoble Institute of Political Studies,1
http://www.wikidata.org/entity/Q1544655,Green Templeton College,1
http://www.wikidata.org/entity/Q77690230,Great Seminary of Warmond,1
http://www.wikidata.org/entity/Q5599084,Great Ealing School,1
http://www.wikidata.org/entity/Q5598352,Grays Harbor College,1
http://www.wikidata.org/entity/Q5597915,Gravesend Grammar School,1
http://www.wikidata.org/entity/Q4303988,Guerrier Courses,1
http://www.wikidata.org/entity/Q1522407,Gotland University College,1
http://www.wikidata.org/entity/Q19462028,Good Hope Seminary High School,1
http://www.wikidata.org/entity/Q69477743,Gomel Progymnasium,1
http://www.wikidata.org/entity/Q5576782,Godolphin and Latymer School,1
http://www.wikidata.org/entity/Q5576249,Goddard College,1
http://www.wikidata.org/entity/Q5572096,Gloucestershire College,1
http://www.wikidata.org/entity/Q748106,Glasgow School of Art,1
http://www.wikidata.org/entity/Q41335723,Glasgow Academy,1
http://www.wikidata.org/entity/Q1375986,Gifu University,1
http://www.wikidata.org/entity/Q11471538,Gifu Prefectural Hida High School,1
http://www.wikidata.org/entity/Q4683574,Gheorghe Roșca Codreanu National College,1
http://www.wikidata.org/entity/Q1478922,Geschwister-Scholl-Gymnasium Pulheim,1
http://www.wikidata.org/entity/Q1729754,German University in Prague,1
http://www.wikidata.org/entity/Q5644857,Hamilton Boys' High School,1
http://www.wikidata.org/entity/Q3269135,Helsinki Normal Lyceum,1
http://www.wikidata.org/entity/Q123583697,Hellenic-American Union,1
http://www.wikidata.org/entity/Q273535,HEC Paris,1
http://www.wikidata.org/entity/Q30258017,Hebrew Union College – Jewish Institute of Religion – New York,1
http://www.wikidata.org/entity/Q5688196,Hazelwood School,1
http://www.wikidata.org/entity/Q5681447,Hathaway Brown School,1
http://www.wikidata.org/entity/Q5676553,Harvard School of Engineering and Applied Sciences,1
http://www.wikidata.org/entity/Q3128016,Harvard Graduate School of Design,1
http://www.wikidata.org/entity/Q5666542,Harrow High School,1
http://www.wikidata.org/entity/Q5656757,Hare School,1
http://www.wikidata.org/entity/Q5654701,Harbord Collegiate Institute,1
http://www.wikidata.org/entity/Q1797609,Hampden–Sydney College,1
http://www.wikidata.org/entity/Q1366519,Hamline University,1
http://www.wikidata.org/entity/Q884924,German School of Athens,1
http://www.wikidata.org/entity/Q1567050,Hacettepe University,1
http://www.wikidata.org/entity/Q5636716,Haberdashers' Aske's School for Girls,1
http://www.wikidata.org/entity/Q4680256,Haberdashers' Adams,1
http://www.wikidata.org/entity/Q18745968,Gymnázium Žatec,1
http://www.wikidata.org/entity/Q12766583,Gymnázium Pierra de Coubertina,1
http://www.wikidata.org/entity/Q12018614,Gymnázium Kladno,1
http://www.wikidata.org/entity/Q435809,Gymnasium of Cistercian Order of Louis the Great,1
http://www.wikidata.org/entity/Q1457868,Gymnasium Friedrich Wilhelm in Trier,1
http://www.wikidata.org/entity/Q1558099,Gymnasium Dresden-Plauen,1
http://www.wikidata.org/entity/Q2916582,Gymnasia Rehavia,1
http://www.wikidata.org/entity/Q5623834,Gwynedd Mercy University,1
http://www.wikidata.org/entity/Q22336831,Guiseley School,1
http://www.wikidata.org/entity/Q4349855,First Cadet Corps,1
http://www.wikidata.org/entity/Q12312501,Fredericia Gymnasium,1
http://www.wikidata.org/entity/Q1445888,Franz Ludwig High School in Bamberg,1
http://www.wikidata.org/entity/Q14935143,Frankston High School,1
http://www.wikidata.org/entity/Q5491559,Franklin High School,1
http://www.wikidata.org/entity/Q1296808,"Franciscan Gymnasium, Szentendre",1
http://www.wikidata.org/entity/Q2630637,Francišak Skaryna Gomel State University,1
http://www.wikidata.org/entity/Q5478036,Framlingham College,1
http://www.wikidata.org/entity/Q11602410,former Sixth Higher School,1
http://www.wikidata.org/entity/Q24197216,Forfar Academy,1
http://www.wikidata.org/entity/Q5461653,Florida State University School,1
http://www.wikidata.org/entity/Q15575,Flinders University,1
http://www.wikidata.org/entity/Q4028031,First Moscow gymnasium,1
http://www.wikidata.org/entity/Q5365568,First Higher School,1
http://www.wikidata.org/entity/Q12312773,Frederiksberg Gymnasium,1
http://www.wikidata.org/entity/Q687017,FernUniversität in Hagen,1
http://www.wikidata.org/entity/Q16711550,Fergana State University,1
http://www.wikidata.org/entity/Q680427,Ferenc Földes Secondary School,1
http://www.wikidata.org/entity/Q1583390,Félix Houphouët Boigny University,1
http://www.wikidata.org/entity/Q586904,Federal University of Rio de Janeiro,1
http://www.wikidata.org/entity/Q2322256,Federal University of Pernambuco,1
http://www.wikidata.org/entity/Q159102,Federal University of Bahia,1
http://www.wikidata.org/entity/Q5438936,Fay School,1
http://www.wikidata.org/entity/Q663890,Fasori Gimnázium,1
http://www.wikidata.org/entity/Q5436018,Farnham College,1
http://www.wikidata.org/entity/Q31458,Far East State Humanitarian University,1
http://www.wikidata.org/entity/Q5431786,Falconbury School,1
http://www.wikidata.org/entity/Q11988427,"Fakulty of Arts, University of West Bohemia",1
http://www.wikidata.org/entity/Q11448877,Gakushuin Boys' Junior and Senior High School,1
http://www.wikidata.org/entity/Q1205550,German Archaeological Institute at Rome,1
http://www.wikidata.org/entity/Q624959,Georgia Southern University,1
http://www.wikidata.org/entity/Q3128581,Geneva University of Art and Design,1
http://www.wikidata.org/entity/Q882742,Gelehrtenschule des Johanneums,1
http://www.wikidata.org/entity/Q465922,Gdańsk University of Technology,1
http://www.wikidata.org/entity/Q106326712,Gazi Mustafa Kemal Paşa Ortaokul,1
http://www.wikidata.org/entity/Q54841669,"Gárdonyi Géza Cistercian High School, Eger, Hungary",1
http://www.wikidata.org/entity/Q113107172,Garay János Gimnázium,1
http://www.wikidata.org/entity/Q5521430,Gannon University,1
http://www.wikidata.org/entity/Q4153294,Ganja State University,1
http://www.wikidata.org/entity/Q5519342,Galt Collegiate Institute and Vocational School,1
http://www.wikidata.org/entity/Q1007545,Galatasaray High School,1
http://www.wikidata.org/entity/Q11448892,Gakushūkan,1
http://www.wikidata.org/entity/Q391150,Henan University,1
http://www.wikidata.org/entity/Q10286312,Fundação Escola de Sociologia e Política de São Paulo,1
http://www.wikidata.org/entity/Q2124849,Fulda monastery school,1
http://www.wikidata.org/entity/Q11591377,Fukui Shihan Gakko,1
http://www.wikidata.org/entity/Q5149833,Fu Foundation School of Engineering and Applied Science,1
http://www.wikidata.org/entity/Q835185,Fudan University Shanghai Medical College,1
http://www.wikidata.org/entity/Q1457922,Friedrich-Wilhelms-Gymnasium,1
http://www.wikidata.org/entity/Q1464415,Friedrichswerder Gymnasium,1
http://www.wikidata.org/entity/Q1457752,Friedrich-Eugens-Gymnasium Stuttgart,1
http://www.wikidata.org/entity/Q1456173,Friderico-Francisceum,1
http://www.wikidata.org/entity/Q1456168,Fridericianum Schwerin,1
http://www.wikidata.org/entity/Q106532153,French Institute of Archaeology in Beirut,1
http://www.wikidata.org/entity/Q689854,Freiberg University of Mining and Technology,1
http://www.wikidata.org/entity/Q62537607,Jean-Baptiste-Dumas high school,1
http://www.wikidata.org/entity/Q11588908,Kanagawa Shihan Gakkō,1
http://www.wikidata.org/entity/Q6354664,Kalutara Vidyalaya,1
http://www.wikidata.org/entity/Q56390115,Kalocsai Szent István Gimnázium,1
http://www.wikidata.org/entity/Q101267576,Julius-Maximilians-Universität Würzburg Institut für Altertumswissenschaften,1
http://www.wikidata.org/entity/Q1393301,Fairleigh Dickinson University,1
http://www.wikidata.org/entity/Q1102843,József Attila Grammar School,1
http://www.wikidata.org/entity/Q2919325,Jordan University of Science and Technology,1
http://www.wikidata.org/entity/Q6223569,John Brown University,1
http://www.wikidata.org/entity/Q1697093,Johannes-Kepler-Gymnasium,1
http://www.wikidata.org/entity/Q1432030,Jilin University,1
http://www.wikidata.org/entity/Q321692,Jewish Theological Seminary of Breslau,1
http://www.wikidata.org/entity/Q1688743,Jewish Theological Seminary of America,1
http://www.wikidata.org/entity/Q4027,Jean Moulin University - Lyon 3,1
http://www.wikidata.org/entity/Q462588,Kansai Gaidai University,1
http://www.wikidata.org/entity/Q3374836,Jean-Baptiste-de-La-Salle de Rouen School,1
http://www.wikidata.org/entity/Q1147063,Jawaharlal Nehru University,1
http://www.wikidata.org/entity/Q414034,Jan Matejko Academy of Fine Arts in Krakow,1
http://www.wikidata.org/entity/Q6149100,Jan III Sobieski High School in Kraków,1
http://www.wikidata.org/entity/Q48862801,IV Liceum i Gimnazjum im. Henryka Sienkiewicza w Krakowie,1
http://www.wikidata.org/entity/Q6025746,İstanbul University School of Business,1
http://www.wikidata.org/entity/Q6025628,Istanbul State Academy of Fine Arts,1
http://www.wikidata.org/entity/Q344292,Istanbul High School,1
http://www.wikidata.org/entity/Q6065437,Istanbul Faculty of Medicine,1
http://www.wikidata.org/entity/Q10854039,Islamic Azad University Central Tehran Branch,1
http://www.wikidata.org/entity/Q4126500,Irkutsk State Pedagogical College,1
http://www.wikidata.org/entity/Q6065634,Ipswich School,1
http://www.wikidata.org/entity/Q4146899,Ippolitov-Ivanov State Musical Pedagogical Institute,1
http://www.wikidata.org/entity/Q2083886,Khujand State University,1
http://www.wikidata.org/entity/Q593199,Knox College,1
http://www.wikidata.org/entity/Q1867263,Klein Seminarie Roeselare,1
http://www.wikidata.org/entity/Q4133147,King William's College,1
http://www.wikidata.org/entity/Q6410900,King's College School,1
http://www.wikidata.org/entity/Q6410878,"King's College, Auckland",1
http://www.wikidata.org/entity/Q6411705,"King Henry VIII School, Coventry",1
http://www.wikidata.org/entity/Q6411536,King Edward VI School,1
http://www.wikidata.org/entity/Q6411530,"King Edward VI High School for Girls, Birmingham",1
http://www.wikidata.org/entity/Q6411518,King Edward VI Camp Hill School for Girls,1
http://www.wikidata.org/entity/Q3197003,King Edward's School,1
http://www.wikidata.org/entity/Q6411317,King Charles I School,1
http://www.wikidata.org/entity/Q6407977,Kilmarnock Academy,1
http://www.wikidata.org/entity/Q65090276,Kilburn Grammar School,1
http://www.wikidata.org/entity/Q4146913,Ion Creangă Pedagogical State University,1
http://www.wikidata.org/entity/Q4497356,Kherson State University,1
http://www.wikidata.org/entity/Q4496249,Kharkov Theological Seminary,1
http://www.wikidata.org/entity/Q1059283,Khakassian State University named after N.F. Katanov,1
http://www.wikidata.org/entity/Q61943560,Keszthely Agricultural University,1
http://www.wikidata.org/entity/Q6386816,Kemal Atatürk Lisesi,1
http://www.wikidata.org/entity/Q6420636,Keio Gijuku,1
http://www.wikidata.org/entity/Q56084393,Kazan teacher's seminary,1
http://www.wikidata.org/entity/Q4208096,Kazakh National Agrarian Research University,1
http://www.wikidata.org/entity/Q2812652,Katedralskolan,1
http://www.wikidata.org/entity/Q502336,Karnatak University,1
http://www.wikidata.org/entity/Q11161114,Karlsruhe Research Center,1
http://www.wikidata.org/entity/Q1733881,Karls-Gymnasium Stuttgart,1
http://www.wikidata.org/entity/Q1323040,Hosei University,1
http://www.wikidata.org/entity/Q6023106,Indiana Christian University,1
http://www.wikidata.org/entity/Q11654269,Ina Kita High School,1
http://www.wikidata.org/entity/Q28667128,Imperial University of Warsaw,1
http://www.wikidata.org/entity/Q28667234,Imperial Tomsk University,1
http://www.wikidata.org/entity/Q76466916,Imperial Novorossiia University,1
http://www.wikidata.org/entity/Q28024487,Imperial Kharkov University,1
http://www.wikidata.org/entity/Q189022,Imperial College London,1
http://www.wikidata.org/entity/Q30092787,Imperial Alexander University,1
http://www.wikidata.org/entity/Q4061451,Imperial Alexander Lyceum,1
http://www.wikidata.org/entity/Q20548011,IES Sánchez Cantón,1
http://www.wikidata.org/entity/Q5944289,Hunter College High School,1
http://www.wikidata.org/entity/Q265058,Hungarian Academy of Sciences,1
http://www.wikidata.org/entity/Q5928702,Hudson High School,1
http://www.wikidata.org/entity/Q1079140,Indiana University Bloomington,1
http://www.wikidata.org/entity/Q12317258,Horsens Statsskole,1
http://www.wikidata.org/entity/Q15227497,Hölty-Gymnasium Wunstorf,1
http://www.wikidata.org/entity/Q12317145,Holstebro Gymnasium,1
http://www.wikidata.org/entity/Q1187418,Hokkaido University of Education,1
http://www.wikidata.org/entity/Q10532389,Högskolan för scen och musik,1
http://www.wikidata.org/entity/Q1622237,Hochschule für bildende Künste Hamburg,1
http://www.wikidata.org/entity/Q4140322,Hlukhiv National Pedagogical University of Oleksandr Dovzhenko,1
http://www.wikidata.org/entity/Q5769100,Hiram College,1
http://www.wikidata.org/entity/Q5763774,Hillsdale College,1
http://www.wikidata.org/entity/Q106215327,Hillcrest Normal School,1
http://www.wikidata.org/entity/Q3290454,Higher University of San Andrés,1
http://www.wikidata.org/entity/Q641609,"Heythrop College, University of London",1
http://www.wikidata.org/entity/Q5725781,Henry Mellish School and Specialist Sports College,1
http://www.wikidata.org/entity/Q154528,Institute of Oriental Studies of the Russian Academy of Sciences,1
http://www.wikidata.org/entity/Q17005797,"International College, Beirut",1
http://www.wikidata.org/entity/Q5919042,Internado Nacional Barros Arana,1
http://www.wikidata.org/entity/Q6045800,Intercollegiate Center for Classical Studies,1
http://www.wikidata.org/entity/Q10302686,Instituto Superior de Ciências Sociais e Políticas,1
http://www.wikidata.org/entity/Q30253852,Instituto Superior de Administração e Gestão,1
http://www.wikidata.org/entity/Q901361,Instituto Nacional de Antropología e Historia,1
http://www.wikidata.org/entity/Q6041326,Instituto Industrial e Comercial de Lisboa,1
http://www.wikidata.org/entity/Q3152445,Institut national du patrimoine,1
http://www.wikidata.org/entity/Q3152372,Institut national agronomique,1
http://www.wikidata.org/entity/Q3152816,Institution Notre-Dame de Sainte-Croix,1
http://www.wikidata.org/entity/Q3152812,Institution Jean-Paul-II,1
http://www.wikidata.org/entity/Q101256528,Institut für Ur- und Frühgeschichte,1
http://www.wikidata.org/entity/Q3152251,Institut français de Grèce,1
http://www.wikidata.org/entity/Q1192597,Kobe University,1
http://www.wikidata.org/entity/Q30261412,Institute of Human Genetics,1
http://www.wikidata.org/entity/Q6040044,Institute of Chartered Accountants in England and Wales,1
http://www.wikidata.org/entity/Q12131981,Institute of biology of the Taras Shevchenko National University of Kyiv,1
http://www.wikidata.org/entity/Q12074551,Institute of Archeology,1
http://www.wikidata.org/entity/Q29625359,Institute of Archaeology,1
http://www.wikidata.org/entity/Q106352250,Institut des Hautes Études Marocaines,1
http://www.wikidata.org/entity/Q1664711,Institución Libre de Enseñanza,1
http://www.wikidata.org/entity/Q5917068,Institución Educativa Juana Alarco de Dammert,1
http://www.wikidata.org/entity/Q5970579,INS Jaume Vicens Vives,1
http://www.wikidata.org/entity/Q278697,Inns of Court,1
http://www.wikidata.org/entity/Q1233784,Inner Temple,1
http://www.wikidata.org/entity/Q55593285,Indiana University Fort Wayne,1
http://www.wikidata.org/entity/Q2344683,Stephen F. Austin State University,1
http://www.wikidata.org/entity/Q3346484,nonformal learning,1
http://www.wikidata.org/entity/Q15962041,Nizhny Novgorod Gymnasium,1
http://www.wikidata.org/entity/Q7593389,St Hugh's School,1
http://www.wikidata.org/entity/Q7603627,State University of New York at Oswego,1
http://www.wikidata.org/entity/Q128497,St Hugh's College,1
http://www.wikidata.org/entity/Q1465651,St Hilda's College,1
http://www.wikidata.org/entity/Q105046525,St. Gerard Bible College,1
http://www.wikidata.org/entity/Q7592927,St Cyprian's School,1
http://www.wikidata.org/entity/Q4318652,Nizhny Novgorod State Technical University,1
http://www.wikidata.org/entity/Q4290192,Sterling Memorial Library,1
http://www.wikidata.org/entity/Q7588170,"St. George's School, Palestine",1
http://www.wikidata.org/entity/Q7588171,St. George's School,1
http://www.wikidata.org/entity/Q877179,St. George's Austrian High School,1
http://www.wikidata.org/entity/Q2038889,St. Francis Xavier University,1
http://www.wikidata.org/entity/Q7588008,St Francis Xavier's College,1
http://www.wikidata.org/entity/Q11839029,Stewart's Melville College,1
http://www.wikidata.org/entity/Q1296432,Stephen I of Hungary High School,1
http://www.wikidata.org/entity/Q7170040,Stephen Perse Foundation,1
http://www.wikidata.org/entity/Q7620697,Stowe School,1
http://www.wikidata.org/entity/Q3098911,Stuyvesant High School,1
http://www.wikidata.org/entity/Q7591939,"St. Thomas College, Thrissur",1
http://www.wikidata.org/entity/Q7595425,St Ronan's School,1
http://www.wikidata.org/entity/Q1976962,Nelson College,1
http://www.wikidata.org/entity/Q2487322,St Peter's College,1
http://www.wikidata.org/entity/Q4407661,St. Petersburg Theological Seminary,1
http://www.wikidata.org/entity/Q2378801,St. Petersburg State Transport University,1
http://www.wikidata.org/entity/Q370968,New Bulgarian University,1
http://www.wikidata.org/entity/Q4115972,New York Medical College,1
http://www.wikidata.org/entity/Q7039331,Niobrara County High School,1
http://www.wikidata.org/entity/Q2274271,Stonyhurst College,1
http://www.wikidata.org/entity/Q969850,Stony Brook University,1
http://www.wikidata.org/entity/Q19906645,Nicholas Academy of Engineering,1
http://www.wikidata.org/entity/Q16680888,Nikolay engineering school,1
http://www.wikidata.org/entity/Q7590346,St. Mary's Knockbeg College,1
http://www.wikidata.org/entity/Q7589481,St Lawrence College,1
http://www.wikidata.org/entity/Q4578297,St. John's University,1
http://www.wikidata.org/entity/Q10132577,Ningbo High School,1
http://www.wikidata.org/entity/Q19817771,"St. John's College, Johannesburg",1
http://www.wikidata.org/entity/Q12338405,Sønderborg Statsskole,1
http://www.wikidata.org/entity/Q1979891,NOVA University Lisbon,1
http://www.wikidata.org/entity/Q124023548,"Noviciate of Sant'Andrea, Rome",1
http://www.wikidata.org/entity/Q1472347,Southern Illinois University Carbondale,1
http://www.wikidata.org/entity/Q2065921,Southern Federal University,1
http://www.wikidata.org/entity/Q7569744,Southern California University,1
http://www.wikidata.org/entity/Q7569541,Southend High School for Boys,1
http://www.wikidata.org/entity/Q12336511,Sortedam Gymnasium,1
http://www.wikidata.org/entity/Q41497113,Sorbonne University,1
http://www.wikidata.org/entity/Q571293,Sorbonne Nouvelle-Paris 3,1
http://www.wikidata.org/entity/Q10593753,N. Zahle's School,1
http://www.wikidata.org/entity/Q7073892,Oakham School,1
http://www.wikidata.org/entity/Q7063652,Nottingham High School,1
http://www.wikidata.org/entity/Q7073679,Oak Park and River Forest High School,1
http://www.wikidata.org/entity/Q7074307,Oakwood Friends School,1
http://www.wikidata.org/entity/Q1131826,Sofia Seminary,1
http://www.wikidata.org/entity/Q3110979,Södertörn University,1
http://www.wikidata.org/entity/Q7074312,Oakwood High School,1
http://www.wikidata.org/entity/Q4424940,Smolensk Theological Seminary,1
http://www.wikidata.org/entity/Q2008672,Obafemi Awolowo University,1
http://www.wikidata.org/entity/Q1459393,S. M. Kirov Military Medical Academy,1
http://www.wikidata.org/entity/Q61363088,Óbudai Gimnázium,1
http://www.wikidata.org/entity/Q2069649,Slutsk Gymnasium,1
http://www.wikidata.org/entity/Q7059380,Northfield Mount Hermon School,1
http://www.wikidata.org/entity/Q24572858,"State Vocational College for Glass, Ceramics and Design of the State of North Rhine-Westphalia Rheinbach",1
http://www.wikidata.org/entity/Q2983685,St. Xavier's Collegiate School,1
http://www.wikidata.org/entity/Q1780816,State University of New York at Albany,1
http://www.wikidata.org/entity/Q7054728,North Central College,1
http://www.wikidata.org/entity/Q624970,Northern Michigan University,1
http://www.wikidata.org/entity/Q4146979,State University of Land Use Planning,1
http://www.wikidata.org/entity/Q127118853,Statens og Hovedstadskommunernes Studenterkursus,1
http://www.wikidata.org/entity/Q2384139,State Institute of Russian Language,1
http://www.wikidata.org/entity/Q2324294,State Academy of Fine Arts Stuttgart,1
http://www.wikidata.org/entity/Q104970149,"St Anne's School, Ibadan",1
http://www.wikidata.org/entity/Q7071527,Nørre Gymnasium,1
http://www.wikidata.org/entity/Q3151811,Stanislas Institute,1
http://www.wikidata.org/entity/Q3249136,North London Collegiate School,1
http://www.wikidata.org/entity/Q1416348,Norwegian Institute of Technology,1
http://www.wikidata.org/entity/Q7586750,St. Albans School,1
http://www.wikidata.org/entity/Q7592283,St Albans School,1
http://www.wikidata.org/entity/Q184729,Staatliche Zeichenakademie Hanau,1
http://www.wikidata.org/entity/Q1506510,Norwegian Military Academy,1
http://www.wikidata.org/entity/Q2311893,Spohn-Gymnasium Ravensburg,1
http://www.wikidata.org/entity/Q18539120,Spiru Haret National College,1
http://www.wikidata.org/entity/Q1772765,Norwegian National Academy of Craft and Art Industry,1
http://www.wikidata.org/entity/Q55078418,Mustiala agricultural institution,1
http://www.wikidata.org/entity/Q7759890,The Red Maids' School,1
http://www.wikidata.org/entity/Q1375146,Murdoch University,1
http://www.wikidata.org/entity/Q2413375,The Open University,1
http://www.wikidata.org/entity/Q7754952,The Oldershaw Academy,1
http://www.wikidata.org/entity/Q6939058,Murrah High School,1
http://www.wikidata.org/entity/Q3237444,The Leys School,1
http://www.wikidata.org/entity/Q7744469,"The King's School, Chester",1
http://www.wikidata.org/entity/Q7743384,The John Lyon School,1
http://www.wikidata.org/entity/Q12327934,Museum Lolland-Falster,1
http://www.wikidata.org/entity/Q5566738,The Glasgow Academy,1
http://www.wikidata.org/entity/Q5025605,Museum of Zoology,1
http://www.wikidata.org/entity/Q16394016,Murad-Raphaelyan College,1
http://www.wikidata.org/entity/Q7718171,The Bishop's School,1
http://www.wikidata.org/entity/Q6947799,Mymensingh Zilla School,1
http://www.wikidata.org/entity/Q10924803,The Affiliated High School of Sichuan University,1
http://www.wikidata.org/entity/Q1209733,Thammasat University,1
http://www.wikidata.org/entity/Q3468361,Texas Woman's University,1
http://www.wikidata.org/entity/Q1214367,Nagy Lajos High School,1
http://www.wikidata.org/entity/Q1495387,Texas State University,1
http://www.wikidata.org/entity/Q12291455,"""Nancho Popovich"" Natural Sciences High School",1
http://www.wikidata.org/entity/Q4456096,Ternopil Volodymyr Hnatiuk National Pedagogical University,1
http://www.wikidata.org/entity/Q6202608,Nanjing Jinling High School,1
http://www.wikidata.org/entity/Q7808203,Tingvallagymnasiet,1
