archaeologist,field_uri,field_label
http://www.wikidata.org/entity/Q47036879,http://www.wikidata.org/entity/Q1161034,historical archaeology
http://www.wikidata.org/entity/Q47036879,http://www.wikidata.org/entity/Q185103,Roman Britain
http://www.wikidata.org/entity/Q47036879,http://www.wikidata.org/entity/Q44097629,Roman archaeology
http://www.wikidata.org/entity/Q47036879,http://www.wikidata.org/entity/Q8463,slavery
http://www.wikidata.org/entity/Q47068678,http://www.wikidata.org/entity/Q113884225,ancient archeology
http://www.wikidata.org/entity/Q47068678,http://www.wikidata.org/entity/Q11764,Iron Age
http://www.wikidata.org/entity/Q47068678,http://www.wikidata.org/entity/Q22633,Germanic people
http://www.wikidata.org/entity/Q47068678,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q47068678,http://www.wikidata.org/entity/Q35966,Ancient Celts
http://www.wikidata.org/entity/Q47068678,http://www.wikidata.org/entity/Q44097629,Roman archaeology
http://www.wikidata.org/entity/Q47069768,http://www.wikidata.org/entity/Q28823,textile
http://www.wikidata.org/entity/Q47069936,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q47069936,http://www.wikidata.org/entity/Q2532901,environmental archaeology
http://www.wikidata.org/entity/Q4707961,http://www.wikidata.org/entity/Q1671076,medieval archaeology
http://www.wikidata.org/entity/Q4707961,http://www.wikidata.org/entity/Q839006,urban archaeology
http://www.wikidata.org/entity/Q4708151,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q47091408,http://www.wikidata.org/entity/Q185103,Roman Britain
http://www.wikidata.org/entity/Q47091429,http://www.wikidata.org/entity/Q1802210,regional history
http://www.wikidata.org/entity/Q47091429,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q47091429,http://www.wikidata.org/entity/Q47398,economic history
http://www.wikidata.org/entity/Q47091429,http://www.wikidata.org/entity/Q908604,social history
http://www.wikidata.org/entity/Q47091467,http://www.wikidata.org/entity/Q11756,prehistory
http://www.wikidata.org/entity/Q47091467,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q47091467,http://www.wikidata.org/entity/Q3621486,landscape archaeology
http://www.wikidata.org/entity/Q47091484,http://www.wikidata.org/entity/Q1128169,metallography
http://www.wikidata.org/entity/Q47091484,http://www.wikidata.org/entity/Q11850141,materials testing
http://www.wikidata.org/entity/Q47091484,http://www.wikidata.org/entity/Q637254,archaeometallurgy
http://www.wikidata.org/entity/Q47091509,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q47091509,http://www.wikidata.org/entity/Q309,history
http://www.wikidata.org/entity/Q47091509,http://www.wikidata.org/entity/Q3354732,Roman art
http://www.wikidata.org/entity/Q47091509,http://www.wikidata.org/entity/Q44097629,Roman archaeology
http://www.wikidata.org/entity/Q47091521,http://www.wikidata.org/entity/Q1982103,post-medieval archaeology
http://www.wikidata.org/entity/Q47091521,http://www.wikidata.org/entity/Q3621486,landscape archaeology
http://www.wikidata.org/entity/Q47091521,http://www.wikidata.org/entity/Q4763671,Anglo-Saxon archaeology
http://www.wikidata.org/entity/Q47091760,http://www.wikidata.org/entity/Q44097629,Roman archaeology
http://www.wikidata.org/entity/Q47091762,http://www.wikidata.org/entity/Q1669589,classical archaeology
http://www.wikidata.org/entity/Q47091805,http://www.wikidata.org/entity/Q460162,museology
http://www.wikidata.org/entity/Q4711251,http://www.wikidata.org/entity/Q23404,anthropology
http://www.wikidata.org/entity/Q4711331,http://www.wikidata.org/entity/Q309,history
http://www.wikidata.org/entity/Q47116469,http://www.wikidata.org/entity/Q2532901,environmental archaeology
http://www.wikidata.org/entity/Q471179,http://www.wikidata.org/entity/Q1669589,classical archaeology
http://www.wikidata.org/entity/Q47129442,http://www.wikidata.org/entity/Q21201,sociology
http://www.wikidata.org/entity/Q47129442,http://www.wikidata.org/entity/Q7748,law
http://www.wikidata.org/entity/Q47129442,http://www.wikidata.org/entity/Q9418,psychology
http://www.wikidata.org/entity/Q47162845,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q47162845,http://www.wikidata.org/entity/Q637284,archaeological science
http://www.wikidata.org/entity/Q4719842,http://www.wikidata.org/entity/Q11629,painting
http://www.wikidata.org/entity/Q4719842,http://www.wikidata.org/entity/Q199655,library science
http://www.wikidata.org/entity/Q4719842,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q4719842,http://www.wikidata.org/entity/Q38723,higher education institution
http://www.wikidata.org/entity/Q4719842,http://www.wikidata.org/entity/Q735,art
http://www.wikidata.org/entity/Q4727229,http://www.wikidata.org/entity/Q1132684,research ethics
http://www.wikidata.org/entity/Q4727229,http://www.wikidata.org/entity/Q1404532,feminist philosophy
http://www.wikidata.org/entity/Q4727229,http://www.wikidata.org/entity/Q17080775,philosophy of archaeology
http://www.wikidata.org/entity/Q4727229,http://www.wikidata.org/entity/Q23404,anthropology
http://www.wikidata.org/entity/Q4727229,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q4727229,http://www.wikidata.org/entity/Q3874380,philosophy of social science
http://www.wikidata.org/entity/Q4727229,http://www.wikidata.org/entity/Q59115,philosophy of science
http://www.wikidata.org/entity/Q4727229,http://www.wikidata.org/entity/Q9465,ethics
http://www.wikidata.org/entity/Q4739213,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q47453053,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q47454826,http://www.wikidata.org/entity/Q369552,Hostýn
http://www.wikidata.org/entity/Q47455044,http://www.wikidata.org/entity/Q12554,Middle Ages
http://www.wikidata.org/entity/Q47455044,http://www.wikidata.org/entity/Q1671076,medieval archaeology
http://www.wikidata.org/entity/Q47455044,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q47455044,http://www.wikidata.org/entity/Q2941393,castellology
http://www.wikidata.org/entity/Q47455044,http://www.wikidata.org/entity/Q384001,historical geography
http://www.wikidata.org/entity/Q47457709,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q47459319,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q47482337,http://www.wikidata.org/entity/Q113884045,speleoarchaeology
http://www.wikidata.org/entity/Q47482337,http://www.wikidata.org/entity/Q2415966,prehistoric archaeology
http://www.wikidata.org/entity/Q47482337,http://www.wikidata.org/entity/Q40203,Paleolithic
http://www.wikidata.org/entity/Q47489692,http://www.wikidata.org/entity/Q1157736,Dakelh people
http://www.wikidata.org/entity/Q47489692,http://www.wikidata.org/entity/Q1825474,Nuxalk
http://www.wikidata.org/entity/Q47489692,http://www.wikidata.org/entity/Q495760,Chilcotin people
http://www.wikidata.org/entity/Q47490290,http://www.wikidata.org/entity/Q1026962,digital humanities
http://www.wikidata.org/entity/Q47490290,http://www.wikidata.org/entity/Q1116876,scientific modeling
http://www.wikidata.org/entity/Q47490290,http://www.wikidata.org/entity/Q115180053,imaging
http://www.wikidata.org/entity/Q47490290,http://www.wikidata.org/entity/Q11633,photography
http://www.wikidata.org/entity/Q47490290,http://www.wikidata.org/entity/Q1172399,data acquisition
http://www.wikidata.org/entity/Q47490290,http://www.wikidata.org/entity/Q11873863,scanning
http://www.wikidata.org/entity/Q47490290,http://www.wikidata.org/entity/Q123750937,enriching
http://www.wikidata.org/entity/Q47490290,http://www.wikidata.org/entity/Q123819222,storing
http://www.wikidata.org/entity/Q47490290,http://www.wikidata.org/entity/Q123819225,digital capturing
http://www.wikidata.org/entity/Q47490290,http://www.wikidata.org/entity/Q123819226,disseminating
http://www.wikidata.org/entity/Q47490290,http://www.wikidata.org/entity/Q125744881,interpreting
http://www.wikidata.org/entity/Q47490290,http://www.wikidata.org/entity/Q1622272,university teacher
http://www.wikidata.org/entity/Q47490290,http://www.wikidata.org/entity/Q17008777,conceptualization
http://www.wikidata.org/entity/Q47490290,http://www.wikidata.org/entity/Q18413114,spatial humanities
http://www.wikidata.org/entity/Q47490290,http://www.wikidata.org/entity/Q1938983,spatial analysis
http://www.wikidata.org/entity/Q47490290,http://www.wikidata.org/entity/Q217602,analysis
http://www.wikidata.org/entity/Q47490290,http://www.wikidata.org/entity/Q2330408,data mapping
http://www.wikidata.org/entity/Q47490290,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q47490290,http://www.wikidata.org/entity/Q30089794,research data management
http://www.wikidata.org/entity/Q47490290,http://www.wikidata.org/entity/Q352842,teaching
http://www.wikidata.org/entity/Q47490290,http://www.wikidata.org/entity/Q456928,computational archaeology
http://www.wikidata.org/entity/Q47490290,http://www.wikidata.org/entity/Q483130,geographic information system
http://www.wikidata.org/entity/Q47490290,http://www.wikidata.org/entity/Q6504956,data visualization
http://www.wikidata.org/entity/Q47490290,http://www.wikidata.org/entity/Q772007,georeferencing
http://www.wikidata.org/entity/Q47490290,http://www.wikidata.org/entity/Q94701573,3D scanning
http://www.wikidata.org/entity/Q47492963,http://www.wikidata.org/entity/Q1161034,historical archaeology
http://www.wikidata.org/entity/Q47492963,http://www.wikidata.org/entity/Q2143054,material culture
http://www.wikidata.org/entity/Q47492963,http://www.wikidata.org/entity/Q23404,anthropology
http://www.wikidata.org/entity/Q47492963,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q47500974,http://www.wikidata.org/entity/Q145903,Egyptology
http://www.wikidata.org/entity/Q47500974,http://www.wikidata.org/entity/Q1669589,classical archaeology
http://www.wikidata.org/entity/Q47500974,http://www.wikidata.org/entity/Q2415966,prehistoric archaeology
http://www.wikidata.org/entity/Q47501336,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q47503424,http://www.wikidata.org/entity/Q431602,geoarchaeology
http://www.wikidata.org/entity/Q47504617,http://www.wikidata.org/entity/Q1662034,industrial history
http://www.wikidata.org/entity/Q47504617,http://www.wikidata.org/entity/Q22667,railway
http://www.wikidata.org/entity/Q47504617,http://www.wikidata.org/entity/Q259209,industrial archaeology
http://www.wikidata.org/entity/Q47504617,http://www.wikidata.org/entity/Q468305,history of transport
http://www.wikidata.org/entity/Q47508040,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q47509585,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q47509585,http://www.wikidata.org/entity/Q2941393,castellology
http://www.wikidata.org/entity/Q47525097,http://www.wikidata.org/entity/Q145903,Egyptology
http://www.wikidata.org/entity/Q47539793,http://www.wikidata.org/entity/Q12530004,archaeological dating
http://www.wikidata.org/entity/Q47539793,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q47539793,http://www.wikidata.org/entity/Q80205,dendrochronology
http://www.wikidata.org/entity/Q47543353,http://www.wikidata.org/entity/Q12554,Middle Ages
http://www.wikidata.org/entity/Q47543353,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q47543353,http://www.wikidata.org/entity/Q27992545,medieval history
http://www.wikidata.org/entity/Q47543353,http://www.wikidata.org/entity/Q309,history
http://www.wikidata.org/entity/Q47543471,http://www.wikidata.org/entity/Q3621486,landscape archaeology
http://www.wikidata.org/entity/Q47547325,http://www.wikidata.org/entity/Q13404081,bioarchaeology
http://www.wikidata.org/entity/Q4758505,http://www.wikidata.org/entity/Q2941393,castellology
http://www.wikidata.org/entity/Q4758945,http://www.wikidata.org/entity/Q113884225,ancient archeology
http://www.wikidata.org/entity/Q4758945,http://www.wikidata.org/entity/Q1669589,classical archaeology
http://www.wikidata.org/entity/Q4759691,http://www.wikidata.org/entity/Q113784872,translation into Polish
http://www.wikidata.org/entity/Q4759691,http://www.wikidata.org/entity/Q113785224,translation from English
http://www.wikidata.org/entity/Q4759691,http://www.wikidata.org/entity/Q11828784,literary translation
http://www.wikidata.org/entity/Q4759691,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q47711967,http://www.wikidata.org/entity/Q1086164,evolutionary anthropology
http://www.wikidata.org/entity/Q47711967,http://www.wikidata.org/entity/Q161764,geochemistry
http://www.wikidata.org/entity/Q47711967,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q47711967,http://www.wikidata.org/entity/Q878130,stable isotope
http://www.wikidata.org/entity/Q47711967,http://www.wikidata.org/entity/Q9150363,chemical analysis
http://www.wikidata.org/entity/Q4776778,http://www.wikidata.org/entity/Q115154797,historical topography
http://www.wikidata.org/entity/Q4776778,http://www.wikidata.org/entity/Q1669589,classical archaeology
http://www.wikidata.org/entity/Q4776778,http://www.wikidata.org/entity/Q1747689,Ancient Rome
http://www.wikidata.org/entity/Q47907833,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q47907833,http://www.wikidata.org/entity/Q309,history
http://www.wikidata.org/entity/Q4800069,http://www.wikidata.org/entity/Q259209,industrial archaeology
http://www.wikidata.org/entity/Q4805201,http://www.wikidata.org/entity/Q132151,ethnography
http://www.wikidata.org/entity/Q4805201,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q4805201,http://www.wikidata.org/entity/Q309,history
http://www.wikidata.org/entity/Q4805201,http://www.wikidata.org/entity/Q50637,art history
http://www.wikidata.org/entity/Q4805201,http://www.wikidata.org/entity/Q513850,Armenian studies
http://www.wikidata.org/entity/Q48079173,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q48079173,http://www.wikidata.org/entity/Q309,history
http://www.wikidata.org/entity/Q48079173,http://www.wikidata.org/entity/Q43455,ethnology
http://www.wikidata.org/entity/Q48079649,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q48079649,http://www.wikidata.org/entity/Q460162,museology
http://www.wikidata.org/entity/Q481249,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q4815168,http://www.wikidata.org/entity/Q441,botany
http://www.wikidata.org/entity/Q481605,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q481605,http://www.wikidata.org/entity/Q476294,oriental studies
http://www.wikidata.org/entity/Q4820157,http://www.wikidata.org/entity/Q119190,medieval studies
http://www.wikidata.org/entity/Q4820157,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q4820157,http://www.wikidata.org/entity/Q4763671,Anglo-Saxon archaeology
http://www.wikidata.org/entity/Q48207220,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q48213806,http://www.wikidata.org/entity/Q1671076,medieval archaeology
http://www.wikidata.org/entity/Q48213806,http://www.wikidata.org/entity/Q63386008,curating
http://www.wikidata.org/entity/Q48214867,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q48214867,http://www.wikidata.org/entity/Q2415966,prehistoric archaeology
http://www.wikidata.org/entity/Q4828464,http://www.wikidata.org/entity/Q2415966,prehistoric archaeology
http://www.wikidata.org/entity/Q4829665,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q48306177,http://www.wikidata.org/entity/Q181260,epigraphy
http://www.wikidata.org/entity/Q48306177,http://www.wikidata.org/entity/Q28567,Maya civilization
http://www.wikidata.org/entity/Q48354700,http://www.wikidata.org/entity/Q2941393,castellology
http://www.wikidata.org/entity/Q48433353,http://www.wikidata.org/entity/Q1161034,historical archaeology
http://www.wikidata.org/entity/Q48434610,http://www.wikidata.org/entity/Q1671076,medieval archaeology
http://www.wikidata.org/entity/Q48434610,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q48434610,http://www.wikidata.org/entity/Q309,history
http://www.wikidata.org/entity/Q48436438,http://www.wikidata.org/entity/Q119190,medieval studies
http://www.wikidata.org/entity/Q48436438,http://www.wikidata.org/entity/Q12650574,church archaeology
http://www.wikidata.org/entity/Q48436438,http://www.wikidata.org/entity/Q1671076,medieval archaeology
http://www.wikidata.org/entity/Q48436438,http://www.wikidata.org/entity/Q3621486,landscape archaeology
http://www.wikidata.org/entity/Q48436438,http://www.wikidata.org/entity/Q958255,Anglo-Saxon art
http://www.wikidata.org/entity/Q48471492,http://www.wikidata.org/entity/Q259209,industrial archaeology
http://www.wikidata.org/entity/Q48495,http://www.wikidata.org/entity/Q132151,ethnography
http://www.wikidata.org/entity/Q48495,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q48495,http://www.wikidata.org/entity/Q2384674,archaeography
http://www.wikidata.org/entity/Q48507553,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q48507553,http://www.wikidata.org/entity/Q309,history
http://www.wikidata.org/entity/Q48549829,http://www.wikidata.org/entity/Q23404,anthropology
http://www.wikidata.org/entity/Q48549829,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q48549829,http://www.wikidata.org/entity/Q34187,religious studies
http://www.wikidata.org/entity/Q48549829,http://www.wikidata.org/entity/Q50637,art history
http://www.wikidata.org/entity/Q48623719,http://www.wikidata.org/entity/Q1349760,medieval architecture
http://www.wikidata.org/entity/Q4864383,http://www.wikidata.org/entity/Q145903,Egyptology
http://www.wikidata.org/entity/Q4864383,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q48698995,http://www.wikidata.org/entity/Q12544,Byzantine Empire
http://www.wikidata.org/entity/Q48844964,http://www.wikidata.org/entity/Q113884225,ancient archeology
http://www.wikidata.org/entity/Q48844964,http://www.wikidata.org/entity/Q1671076,medieval archaeology
http://www.wikidata.org/entity/Q48845336,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q48845357,http://www.wikidata.org/entity/Q1669589,classical archaeology
http://www.wikidata.org/entity/Q48845357,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q48851887,http://www.wikidata.org/entity/Q1027879,graphics
http://www.wikidata.org/entity/Q48851887,http://www.wikidata.org/entity/Q12271,architecture
http://www.wikidata.org/entity/Q48851887,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q48851887,http://www.wikidata.org/entity/Q309,history
http://www.wikidata.org/entity/Q48887419,http://www.wikidata.org/entity/Q1671076,medieval archaeology
http://www.wikidata.org/entity/Q48887419,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q48887419,http://www.wikidata.org/entity/Q2415966,prehistoric archaeology
http://www.wikidata.org/entity/Q48887419,http://www.wikidata.org/entity/Q309,history
http://www.wikidata.org/entity/Q4891470,http://www.wikidata.org/entity/Q479505,Upper Paleolithic
http://www.wikidata.org/entity/Q4891470,http://www.wikidata.org/entity/Q829005,Epipaleolithic
http://www.wikidata.org/entity/Q4892314,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q4892314,http://www.wikidata.org/entity/Q309,history
http://www.wikidata.org/entity/Q4892314,http://www.wikidata.org/entity/Q380313,archival science
http://www.wikidata.org/entity/Q48956512,http://www.wikidata.org/entity/Q11759,Stone Age
http://www.wikidata.org/entity/Q48956512,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q48977542,http://www.wikidata.org/entity/Q10857933,person with disabilities
http://www.wikidata.org/entity/Q48977542,http://www.wikidata.org/entity/Q23404,anthropology
http://www.wikidata.org/entity/Q48977542,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q48977542,http://www.wikidata.org/entity/Q37732,demography
http://www.wikidata.org/entity/Q4898926,http://www.wikidata.org/entity/Q23404,anthropology
http://www.wikidata.org/entity/Q4898926,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q4898926,http://www.wikidata.org/entity/Q2532901,environmental archaeology
http://www.wikidata.org/entity/Q4936482,http://www.wikidata.org/entity/Q2941393,castellology
http://www.wikidata.org/entity/Q4936595,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q4945385,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q4945385,http://www.wikidata.org/entity/Q41493,ancient history
http://www.wikidata.org/entity/Q4955198,http://www.wikidata.org/entity/Q1889,diplomacy
http://www.wikidata.org/entity/Q4955198,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q4955198,http://www.wikidata.org/entity/Q309,history
http://www.wikidata.org/entity/Q4955198,http://www.wikidata.org/entity/Q41493,ancient history
http://www.wikidata.org/entity/Q4955264,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q4955731,http://www.wikidata.org/entity/Q11030,journalism
http://www.wikidata.org/entity/Q4955731,http://www.wikidata.org/entity/Q676,prose
http://www.wikidata.org/entity/Q4969624,http://www.wikidata.org/entity/Q11634,art of sculpture
http://www.wikidata.org/entity/Q4990863,http://www.wikidata.org/entity/Q10855061,archaeological find
http://www.wikidata.org/entity/Q4990863,http://www.wikidata.org/entity/Q12567,Vikings
http://www.wikidata.org/entity/Q4990863,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q4990863,http://www.wikidata.org/entity/Q2415966,prehistoric archaeology
http://www.wikidata.org/entity/Q4990863,http://www.wikidata.org/entity/Q309,history
http://www.wikidata.org/entity/Q4992644,http://www.wikidata.org/entity/Q12271,architecture
http://www.wikidata.org/entity/Q4992644,http://www.wikidata.org/entity/Q50637,art history
http://www.wikidata.org/entity/Q499713,http://www.wikidata.org/entity/Q113884225,ancient archeology
http://www.wikidata.org/entity/Q499713,http://www.wikidata.org/entity/Q1669589,classical archaeology
http://www.wikidata.org/entity/Q499713,http://www.wikidata.org/entity/Q476294,oriental studies
http://www.wikidata.org/entity/Q500468,http://www.wikidata.org/entity/Q1669589,classical archaeology
http://www.wikidata.org/entity/Q500532,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q5006313,http://www.wikidata.org/entity/Q113884225,ancient archeology
http://www.wikidata.org/entity/Q5006315,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q5006700,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q5006700,http://www.wikidata.org/entity/Q309,history
http://www.wikidata.org/entity/Q5006700,http://www.wikidata.org/entity/Q63386008,curating
http://www.wikidata.org/entity/Q50079644,http://www.wikidata.org/entity/Q1026962,digital humanities
http://www.wikidata.org/entity/Q50079644,http://www.wikidata.org/entity/Q1669589,classical archaeology
http://www.wikidata.org/entity/Q50079644,http://www.wikidata.org/entity/Q1747618,ancient Greek art
http://www.wikidata.org/entity/Q50079644,http://www.wikidata.org/entity/Q309,history
http://www.wikidata.org/entity/Q50079644,http://www.wikidata.org/entity/Q3354732,Roman art
http://www.wikidata.org/entity/Q50079644,http://www.wikidata.org/entity/Q50675,historiography
http://www.wikidata.org/entity/Q50079644,http://www.wikidata.org/entity/Q64968842,Greek philology
http://www.wikidata.org/entity/Q50079644,http://www.wikidata.org/entity/Q858517,cultural history
http://www.wikidata.org/entity/Q50079644,http://www.wikidata.org/entity/Q99976903,intellectual life
http://www.wikidata.org/entity/Q500978,http://www.wikidata.org/entity/Q23404,anthropology
http://www.wikidata.org/entity/Q50133066,http://www.wikidata.org/entity/Q11756,prehistory
http://www.wikidata.org/entity/Q50133066,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q50133066,http://www.wikidata.org/entity/Q309,history
http://www.wikidata.org/entity/Q50133066,http://www.wikidata.org/entity/Q36422,Neolithic
http://www.wikidata.org/entity/Q50144321,http://www.wikidata.org/entity/Q173412,radiocarbon dating
http://www.wikidata.org/entity/Q50144321,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q50144321,http://www.wikidata.org/entity/Q637284,archaeological science
http://www.wikidata.org/entity/Q50144532,http://www.wikidata.org/entity/Q17161,Etruscans
http://www.wikidata.org/entity/Q50144532,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q50144532,http://www.wikidata.org/entity/Q41493,ancient history
http://www.wikidata.org/entity/Q50225991,http://www.wikidata.org/entity/Q208145,iconography
http://www.wikidata.org/entity/Q50225991,http://www.wikidata.org/entity/Q211884,Byzantine art
http://www.wikidata.org/entity/Q50225991,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q50225991,http://www.wikidata.org/entity/Q50637,art history
http://www.wikidata.org/entity/Q50255452,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q50255452,http://www.wikidata.org/entity/Q309,history
http://www.wikidata.org/entity/Q50255452,http://www.wikidata.org/entity/Q625510,Indology
http://www.wikidata.org/entity/Q50257537,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q50267437,http://www.wikidata.org/entity/Q1671076,medieval archaeology
http://www.wikidata.org/entity/Q50267437,http://www.wikidata.org/entity/Q2060881,archaeological theory
http://www.wikidata.org/entity/Q50267437,http://www.wikidata.org/entity/Q2941393,castellology
http://www.wikidata.org/entity/Q50267437,http://www.wikidata.org/entity/Q3621486,landscape archaeology
http://www.wikidata.org/entity/Q50290724,http://www.wikidata.org/entity/Q2415966,prehistoric archaeology
http://www.wikidata.org/entity/Q502932,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q502983,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q502983,http://www.wikidata.org/entity/Q309,history
http://www.wikidata.org/entity/Q502983,http://www.wikidata.org/entity/Q495527,classical philology
http://www.wikidata.org/entity/Q50305869,http://www.wikidata.org/entity/Q1671076,medieval archaeology
http://www.wikidata.org/entity/Q50305869,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q50305869,http://www.wikidata.org/entity/Q3281534,modern period
http://www.wikidata.org/entity/Q50319828,http://www.wikidata.org/entity/Q113547774,archeological collection
http://www.wikidata.org/entity/Q503293,http://www.wikidata.org/entity/Q23404,anthropology
http://www.wikidata.org/entity/Q503416,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q503416,http://www.wikidata.org/entity/Q7205,paleontology
http://www.wikidata.org/entity/Q50345187,http://www.wikidata.org/entity/Q11633,photography
http://www.wikidata.org/entity/Q50345187,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q50345187,http://www.wikidata.org/entity/Q38166,modern art
http://www.wikidata.org/entity/Q50345187,http://www.wikidata.org/entity/Q460162,museology
http://www.wikidata.org/entity/Q50345187,http://www.wikidata.org/entity/Q63386008,curating
http://www.wikidata.org/entity/Q50355269,http://www.wikidata.org/entity/Q36422,Neolithic
http://www.wikidata.org/entity/Q50379635,http://www.wikidata.org/entity/Q23404,anthropology
http://www.wikidata.org/entity/Q50379635,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q50379635,http://www.wikidata.org/entity/Q45914,Maya people
http://www.wikidata.org/entity/Q50384868,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q50384868,http://www.wikidata.org/entity/Q309,history
http://www.wikidata.org/entity/Q50384868,http://www.wikidata.org/entity/Q460162,museology
http://www.wikidata.org/entity/Q50384871,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q5039038,http://www.wikidata.org/entity/Q1671076,medieval archaeology
http://www.wikidata.org/entity/Q5039038,http://www.wikidata.org/entity/Q3645429,community archaeology
http://www.wikidata.org/entity/Q5039038,http://www.wikidata.org/entity/Q4204823,history of childhood
http://www.wikidata.org/entity/Q5040060,http://www.wikidata.org/entity/Q23404,anthropology
http://www.wikidata.org/entity/Q5040060,http://www.wikidata.org/entity/Q23498,archaeology
