person_uri,education_uri,education_label
http://www.wikidata.org/entity/Q64961395,http://www.wikidata.org/entity/Q273631,École pratique des hautes études
http://www.wikidata.org/entity/Q663757,http://www.wikidata.org/entity/Q273631,École pratique des hautes études
http://www.wikidata.org/entity/Q946540,http://www.wikidata.org/entity/Q273631,École pratique des hautes études
http://www.wikidata.org/entity/Q716268,http://www.wikidata.org/entity/Q273631,École pratique des hautes études
http://www.wikidata.org/entity/Q98834379,http://www.wikidata.org/entity/Q273631,École pratique des hautes études
http://www.wikidata.org/entity/Q95795010,http://www.wikidata.org/entity/Q273631,École pratique des hautes études
http://www.wikidata.org/entity/Q67146259,http://www.wikidata.org/entity/Q273631,École pratique des hautes études
http://www.wikidata.org/entity/Q972619,http://www.wikidata.org/entity/Q273631,École pratique des hautes études
http://www.wikidata.org/entity/Q723701,http://www.wikidata.org/entity/Q273631,École pratique des hautes études
http://www.wikidata.org/entity/Q72832316,http://www.wikidata.org/entity/Q273631,École pratique des hautes études
http://www.wikidata.org/entity/Q66305578,http://www.wikidata.org/entity/Q273631,École pratique des hautes études
http://www.wikidata.org/entity/Q99293483,http://www.wikidata.org/entity/Q273631,École pratique des hautes études
http://www.wikidata.org/entity/Q112343431,http://www.wikidata.org/entity/Q2740389,Bob Jones University
http://www.wikidata.org/entity/Q40889226,http://www.wikidata.org/entity/Q2743336,University of Mosul
http://www.wikidata.org/entity/Q5125142,http://www.wikidata.org/entity/Q2744209,University of Portsmouth
http://www.wikidata.org/entity/Q5544562,http://www.wikidata.org/entity/Q2744209,University of Portsmouth
http://www.wikidata.org/entity/Q11460586,http://www.wikidata.org/entity/Q274486,Waseda University
http://www.wikidata.org/entity/Q11436001,http://www.wikidata.org/entity/Q274486,Waseda University
http://www.wikidata.org/entity/Q11312174,http://www.wikidata.org/entity/Q274486,Waseda University
http://www.wikidata.org/entity/Q11537847,http://www.wikidata.org/entity/Q274486,Waseda University
http://www.wikidata.org/entity/Q102247700,http://www.wikidata.org/entity/Q274486,Waseda University
http://www.wikidata.org/entity/Q11625065,http://www.wikidata.org/entity/Q274486,Waseda University
http://www.wikidata.org/entity/Q137439270,http://www.wikidata.org/entity/Q274486,Waseda University
http://www.wikidata.org/entity/Q137389308,http://www.wikidata.org/entity/Q274486,Waseda University
http://www.wikidata.org/entity/Q17229603,http://www.wikidata.org/entity/Q274486,Waseda University
http://www.wikidata.org/entity/Q2740406,http://www.wikidata.org/entity/Q274486,Waseda University
http://www.wikidata.org/entity/Q20742283,http://www.wikidata.org/entity/Q274486,Waseda University
http://www.wikidata.org/entity/Q17160119,http://www.wikidata.org/entity/Q274486,Waseda University
http://www.wikidata.org/entity/Q3425162,http://www.wikidata.org/entity/Q274486,Waseda University
http://www.wikidata.org/entity/Q54292912,http://www.wikidata.org/entity/Q274486,Waseda University
http://www.wikidata.org/entity/Q76420964,http://www.wikidata.org/entity/Q274486,Waseda University
http://www.wikidata.org/entity/Q94136628,http://www.wikidata.org/entity/Q274486,Waseda University
http://www.wikidata.org/entity/Q50221147,http://www.wikidata.org/entity/Q2749583,Presidency University
http://www.wikidata.org/entity/Q7286651,http://www.wikidata.org/entity/Q2749583,Presidency University
http://www.wikidata.org/entity/Q119398271,http://www.wikidata.org/entity/Q2753927,Kyambogo University
http://www.wikidata.org/entity/Q12084654,http://www.wikidata.org/entity/Q27621,Saint Petersburg State University
http://www.wikidata.org/entity/Q12558251,http://www.wikidata.org/entity/Q27621,Saint Petersburg State University
http://www.wikidata.org/entity/Q135481,http://www.wikidata.org/entity/Q27621,Saint Petersburg State University
http://www.wikidata.org/entity/Q112538641,http://www.wikidata.org/entity/Q27621,Saint Petersburg State University
http://www.wikidata.org/entity/Q12086203,http://www.wikidata.org/entity/Q27621,Saint Petersburg State University
http://www.wikidata.org/entity/Q135191403,http://www.wikidata.org/entity/Q27621,Saint Petersburg State University
http://www.wikidata.org/entity/Q12078791,http://www.wikidata.org/entity/Q27621,Saint Petersburg State University
http://www.wikidata.org/entity/Q135232104,http://www.wikidata.org/entity/Q27621,Saint Petersburg State University
http://www.wikidata.org/entity/Q12152755,http://www.wikidata.org/entity/Q27621,Saint Petersburg State University
http://www.wikidata.org/entity/Q12172738,http://www.wikidata.org/entity/Q27621,Saint Petersburg State University
http://www.wikidata.org/entity/Q1232391,http://www.wikidata.org/entity/Q27621,Saint Petersburg State University
http://www.wikidata.org/entity/Q112343968,http://www.wikidata.org/entity/Q27621,Saint Petersburg State University
http://www.wikidata.org/entity/Q109485944,http://www.wikidata.org/entity/Q27621,Saint Petersburg State University
http://www.wikidata.org/entity/Q123865360,http://www.wikidata.org/entity/Q27621,Saint Petersburg State University
http://www.wikidata.org/entity/Q117800199,http://www.wikidata.org/entity/Q27621,Saint Petersburg State University
http://www.wikidata.org/entity/Q114243226,http://www.wikidata.org/entity/Q27621,Saint Petersburg State University
http://www.wikidata.org/entity/Q28359042,http://www.wikidata.org/entity/Q27621,Saint Petersburg State University
http://www.wikidata.org/entity/Q18634910,http://www.wikidata.org/entity/Q27621,Saint Petersburg State University
http://www.wikidata.org/entity/Q18175820,http://www.wikidata.org/entity/Q27621,Saint Petersburg State University
http://www.wikidata.org/entity/Q2075202,http://www.wikidata.org/entity/Q27621,Saint Petersburg State University
http://www.wikidata.org/entity/Q20203072,http://www.wikidata.org/entity/Q27621,Saint Petersburg State University
http://www.wikidata.org/entity/Q2280388,http://www.wikidata.org/entity/Q27621,Saint Petersburg State University
http://www.wikidata.org/entity/Q2079726,http://www.wikidata.org/entity/Q27621,Saint Petersburg State University
http://www.wikidata.org/entity/Q16686067,http://www.wikidata.org/entity/Q27621,Saint Petersburg State University
http://www.wikidata.org/entity/Q15066170,http://www.wikidata.org/entity/Q27621,Saint Petersburg State University
http://www.wikidata.org/entity/Q20724724,http://www.wikidata.org/entity/Q27621,Saint Petersburg State University
http://www.wikidata.org/entity/Q1398142,http://www.wikidata.org/entity/Q27621,Saint Petersburg State University
http://www.wikidata.org/entity/Q2834329,http://www.wikidata.org/entity/Q27621,Saint Petersburg State University
http://www.wikidata.org/entity/Q15071684,http://www.wikidata.org/entity/Q27621,Saint Petersburg State University
http://www.wikidata.org/entity/Q2643243,http://www.wikidata.org/entity/Q27621,Saint Petersburg State University
http://www.wikidata.org/entity/Q1961977,http://www.wikidata.org/entity/Q27621,Saint Petersburg State University
http://www.wikidata.org/entity/Q151886,http://www.wikidata.org/entity/Q27621,Saint Petersburg State University
http://www.wikidata.org/entity/Q20742353,http://www.wikidata.org/entity/Q27621,Saint Petersburg State University
http://www.wikidata.org/entity/Q19614041,http://www.wikidata.org/entity/Q27621,Saint Petersburg State University
http://www.wikidata.org/entity/Q15060951,http://www.wikidata.org/entity/Q27621,Saint Petersburg State University
http://www.wikidata.org/entity/Q4149265,http://www.wikidata.org/entity/Q27621,Saint Petersburg State University
http://www.wikidata.org/entity/Q51667817,http://www.wikidata.org/entity/Q27621,Saint Petersburg State University
http://www.wikidata.org/entity/Q41201621,http://www.wikidata.org/entity/Q27621,Saint Petersburg State University
http://www.wikidata.org/entity/Q4437935,http://www.wikidata.org/entity/Q27621,Saint Petersburg State University
http://www.wikidata.org/entity/Q3918347,http://www.wikidata.org/entity/Q27621,Saint Petersburg State University
http://www.wikidata.org/entity/Q4536742,http://www.wikidata.org/entity/Q27621,Saint Petersburg State University
http://www.wikidata.org/entity/Q4346628,http://www.wikidata.org/entity/Q27621,Saint Petersburg State University
http://www.wikidata.org/entity/Q4131985,http://www.wikidata.org/entity/Q27621,Saint Petersburg State University
http://www.wikidata.org/entity/Q4369756,http://www.wikidata.org/entity/Q27621,Saint Petersburg State University
http://www.wikidata.org/entity/Q4376494,http://www.wikidata.org/entity/Q27621,Saint Petersburg State University
http://www.wikidata.org/entity/Q55088851,http://www.wikidata.org/entity/Q27621,Saint Petersburg State University
http://www.wikidata.org/entity/Q4386895,http://www.wikidata.org/entity/Q27621,Saint Petersburg State University
http://www.wikidata.org/entity/Q55104317,http://www.wikidata.org/entity/Q27621,Saint Petersburg State University
http://www.wikidata.org/entity/Q451292,http://www.wikidata.org/entity/Q27621,Saint Petersburg State University
http://www.wikidata.org/entity/Q45061,http://www.wikidata.org/entity/Q27621,Saint Petersburg State University
http://www.wikidata.org/entity/Q4134006,http://www.wikidata.org/entity/Q27621,Saint Petersburg State University
http://www.wikidata.org/entity/Q4403825,http://www.wikidata.org/entity/Q27621,Saint Petersburg State University
http://www.wikidata.org/entity/Q4069097,http://www.wikidata.org/entity/Q27621,Saint Petersburg State University
http://www.wikidata.org/entity/Q4422874,http://www.wikidata.org/entity/Q27621,Saint Petersburg State University
http://www.wikidata.org/entity/Q4099004,http://www.wikidata.org/entity/Q27621,Saint Petersburg State University
http://www.wikidata.org/entity/Q4424785,http://www.wikidata.org/entity/Q27621,Saint Petersburg State University
http://www.wikidata.org/entity/Q481605,http://www.wikidata.org/entity/Q27621,Saint Petersburg State University
http://www.wikidata.org/entity/Q4088992,http://www.wikidata.org/entity/Q27621,Saint Petersburg State University
http://www.wikidata.org/entity/Q4085349,http://www.wikidata.org/entity/Q27621,Saint Petersburg State University
http://www.wikidata.org/entity/Q3648030,http://www.wikidata.org/entity/Q27621,Saint Petersburg State University
http://www.wikidata.org/entity/Q30718330,http://www.wikidata.org/entity/Q27621,Saint Petersburg State University
http://www.wikidata.org/entity/Q3920401,http://www.wikidata.org/entity/Q27621,Saint Petersburg State University
http://www.wikidata.org/entity/Q4221786,http://www.wikidata.org/entity/Q27621,Saint Petersburg State University
http://www.wikidata.org/entity/Q3173441,http://www.wikidata.org/entity/Q27621,Saint Petersburg State University
http://www.wikidata.org/entity/Q4259301,http://www.wikidata.org/entity/Q27621,Saint Petersburg State University
http://www.wikidata.org/entity/Q56374032,http://www.wikidata.org/entity/Q27621,Saint Petersburg State University
http://www.wikidata.org/entity/Q3559761,http://www.wikidata.org/entity/Q27621,Saint Petersburg State University
http://www.wikidata.org/entity/Q3545421,http://www.wikidata.org/entity/Q27621,Saint Petersburg State University
http://www.wikidata.org/entity/Q63928609,http://www.wikidata.org/entity/Q27621,Saint Petersburg State University
http://www.wikidata.org/entity/Q7449866,http://www.wikidata.org/entity/Q27621,Saint Petersburg State University
http://www.wikidata.org/entity/Q646383,http://www.wikidata.org/entity/Q27621,Saint Petersburg State University
http://www.wikidata.org/entity/Q89189826,http://www.wikidata.org/entity/Q27621,Saint Petersburg State University
http://www.wikidata.org/entity/Q98537510,http://www.wikidata.org/entity/Q27621,Saint Petersburg State University
http://www.wikidata.org/entity/Q732247,http://www.wikidata.org/entity/Q27621,Saint Petersburg State University
http://www.wikidata.org/entity/Q983700,http://www.wikidata.org/entity/Q27621,Saint Petersburg State University
http://www.wikidata.org/entity/Q98546086,http://www.wikidata.org/entity/Q27621,Saint Petersburg State University
http://www.wikidata.org/entity/Q105079851,http://www.wikidata.org/entity/Q2782141,MSU The Institute of Asian and African Studies
http://www.wikidata.org/entity/Q7689189,http://www.wikidata.org/entity/Q278697,Inns of Court
http://www.wikidata.org/entity/Q16630539,http://www.wikidata.org/entity/Q27923720,Imperial Moscow University
http://www.wikidata.org/entity/Q151886,http://www.wikidata.org/entity/Q27923720,Imperial Moscow University
http://www.wikidata.org/entity/Q235796,http://www.wikidata.org/entity/Q27923720,Imperial Moscow University
http://www.wikidata.org/entity/Q1821977,http://www.wikidata.org/entity/Q27923720,Imperial Moscow University
http://www.wikidata.org/entity/Q4496130,http://www.wikidata.org/entity/Q27923720,Imperial Moscow University
http://www.wikidata.org/entity/Q4083434,http://www.wikidata.org/entity/Q27923720,Imperial Moscow University
http://www.wikidata.org/entity/Q4308005,http://www.wikidata.org/entity/Q27923720,Imperial Moscow University
http://www.wikidata.org/entity/Q4525812,http://www.wikidata.org/entity/Q27969810,Krasnoyarsk Boy Gymnasium
http://www.wikidata.org/entity/Q23042940,http://www.wikidata.org/entity/Q279724,University of Tromsø – The Arctic University of Norway
http://www.wikidata.org/entity/Q72696117,http://www.wikidata.org/entity/Q279724,University of Tromsø – The Arctic University of Norway
http://www.wikidata.org/entity/Q72818970,http://www.wikidata.org/entity/Q279724,University of Tromsø – The Arctic University of Norway
http://www.wikidata.org/entity/Q1290191,http://www.wikidata.org/entity/Q28024477,Imperial University of Dorpat
http://www.wikidata.org/entity/Q1251453,http://www.wikidata.org/entity/Q28024477,Imperial University of Dorpat
http://www.wikidata.org/entity/Q1360932,http://www.wikidata.org/entity/Q28024477,Imperial University of Dorpat
http://www.wikidata.org/entity/Q12373890,http://www.wikidata.org/entity/Q28024477,Imperial University of Dorpat
http://www.wikidata.org/entity/Q1372825,http://www.wikidata.org/entity/Q28024477,Imperial University of Dorpat
http://www.wikidata.org/entity/Q16351561,http://www.wikidata.org/entity/Q28024477,Imperial University of Dorpat
http://www.wikidata.org/entity/Q16359657,http://www.wikidata.org/entity/Q28024477,Imperial University of Dorpat
http://www.wikidata.org/entity/Q52555069,http://www.wikidata.org/entity/Q28024477,Imperial University of Dorpat
http://www.wikidata.org/entity/Q4371166,http://www.wikidata.org/entity/Q28024477,Imperial University of Dorpat
http://www.wikidata.org/entity/Q4097168,http://www.wikidata.org/entity/Q28024477,Imperial University of Dorpat
http://www.wikidata.org/entity/Q450550,http://www.wikidata.org/entity/Q28024477,Imperial University of Dorpat
http://www.wikidata.org/entity/Q55105498,http://www.wikidata.org/entity/Q28024477,Imperial University of Dorpat
http://www.wikidata.org/entity/Q3801341,http://www.wikidata.org/entity/Q28024477,Imperial University of Dorpat
http://www.wikidata.org/entity/Q5564986,http://www.wikidata.org/entity/Q28024477,Imperial University of Dorpat
http://www.wikidata.org/entity/Q55089118,http://www.wikidata.org/entity/Q28024477,Imperial University of Dorpat
http://www.wikidata.org/entity/Q97950,http://www.wikidata.org/entity/Q28024477,Imperial University of Dorpat
http://www.wikidata.org/entity/Q86810959,http://www.wikidata.org/entity/Q28024477,Imperial University of Dorpat
http://www.wikidata.org/entity/Q694826,http://www.wikidata.org/entity/Q28024477,Imperial University of Dorpat
http://www.wikidata.org/entity/Q11778486,http://www.wikidata.org/entity/Q28024487,Imperial Kharkov University
http://www.wikidata.org/entity/Q2359693,http://www.wikidata.org/entity/Q280413,National Center for Scientific Research
http://www.wikidata.org/entity/Q45242704,http://www.wikidata.org/entity/Q2812652,Katedralskolan
http://www.wikidata.org/entity/Q12730808,http://www.wikidata.org/entity/Q2822215,Academia Mihăileană
http://www.wikidata.org/entity/Q3611528,http://www.wikidata.org/entity/Q2822659,Accademia Ligustica di Belle Arti
http://www.wikidata.org/entity/Q3885952,http://www.wikidata.org/entity/Q2822659,Accademia Ligustica di Belle Arti
http://www.wikidata.org/entity/Q4084571,http://www.wikidata.org/entity/Q282302,Military Academy of Armored Forces
http://www.wikidata.org/entity/Q66305578,http://www.wikidata.org/entity/Q2845896,University of Paris
http://www.wikidata.org/entity/Q15071929,http://www.wikidata.org/entity/Q28482293,Kazan Imperial University
http://www.wikidata.org/entity/Q15132373,http://www.wikidata.org/entity/Q28482293,Kazan Imperial University
http://www.wikidata.org/entity/Q749349,http://www.wikidata.org/entity/Q285382,Budapest University of Jewish Studies
http://www.wikidata.org/entity/Q13029423,http://www.wikidata.org/entity/Q2858236,Mahilow State A. Kulašow University
http://www.wikidata.org/entity/Q3919972,http://www.wikidata.org/entity/Q2858236,Mahilow State A. Kulašow University
http://www.wikidata.org/entity/Q73214986,http://www.wikidata.org/entity/Q2858236,Mahilow State A. Kulašow University
http://www.wikidata.org/entity/Q12133280,http://www.wikidata.org/entity/Q28664814,Imperial University of St. Vladimir
http://www.wikidata.org/entity/Q4123362,http://www.wikidata.org/entity/Q28664814,Imperial University of St. Vladimir
http://www.wikidata.org/entity/Q9274841,http://www.wikidata.org/entity/Q28664814,Imperial University of St. Vladimir
http://www.wikidata.org/entity/Q16668993,http://www.wikidata.org/entity/Q28667128,Imperial University of Warsaw
http://www.wikidata.org/entity/Q4525812,http://www.wikidata.org/entity/Q28667234,Imperial Tomsk University
http://www.wikidata.org/entity/Q112112222,http://www.wikidata.org/entity/Q28695,University of Helsinki
http://www.wikidata.org/entity/Q11866018,http://www.wikidata.org/entity/Q28695,University of Helsinki
http://www.wikidata.org/entity/Q11881176,http://www.wikidata.org/entity/Q28695,University of Helsinki
http://www.wikidata.org/entity/Q2011821,http://www.wikidata.org/entity/Q28695,University of Helsinki
http://www.wikidata.org/entity/Q2074829,http://www.wikidata.org/entity/Q28695,University of Helsinki
http://www.wikidata.org/entity/Q2349252,http://www.wikidata.org/entity/Q28695,University of Helsinki
http://www.wikidata.org/entity/Q3353143,http://www.wikidata.org/entity/Q28695,University of Helsinki
http://www.wikidata.org/entity/Q29418138,http://www.wikidata.org/entity/Q28695,University of Helsinki
http://www.wikidata.org/entity/Q3431655,http://www.wikidata.org/entity/Q28695,University of Helsinki
http://www.wikidata.org/entity/Q3431605,http://www.wikidata.org/entity/Q28695,University of Helsinki
http://www.wikidata.org/entity/Q3353230,http://www.wikidata.org/entity/Q28695,University of Helsinki
http://www.wikidata.org/entity/Q3431561,http://www.wikidata.org/entity/Q28695,University of Helsinki
http://www.wikidata.org/entity/Q9321450,http://www.wikidata.org/entity/Q28695,University of Helsinki
http://www.wikidata.org/entity/Q6254387,http://www.wikidata.org/entity/Q28695,University of Helsinki
http://www.wikidata.org/entity/Q59048904,http://www.wikidata.org/entity/Q28695,University of Helsinki
http://www.wikidata.org/entity/Q118145997,http://www.wikidata.org/entity/Q287072,University of Burgundy Europe
http://www.wikidata.org/entity/Q2847467,http://www.wikidata.org/entity/Q287072,University of Burgundy Europe
http://www.wikidata.org/entity/Q36695541,http://www.wikidata.org/entity/Q287072,University of Burgundy Europe
http://www.wikidata.org/entity/Q113549351,http://www.wikidata.org/entity/Q28729082,Imperial St. Petersburg University
http://www.wikidata.org/entity/Q1342113,http://www.wikidata.org/entity/Q28729082,Imperial St. Petersburg University
http://www.wikidata.org/entity/Q2498799,http://www.wikidata.org/entity/Q28729082,Imperial St. Petersburg University
http://www.wikidata.org/entity/Q208993,http://www.wikidata.org/entity/Q28729082,Imperial St. Petersburg University
http://www.wikidata.org/entity/Q24009807,http://www.wikidata.org/entity/Q28729082,Imperial St. Petersburg University
http://www.wikidata.org/entity/Q17044943,http://www.wikidata.org/entity/Q28729082,Imperial St. Petersburg University
http://www.wikidata.org/entity/Q2025752,http://www.wikidata.org/entity/Q28729082,Imperial St. Petersburg University
http://www.wikidata.org/entity/Q168867,http://www.wikidata.org/entity/Q28729082,Imperial St. Petersburg University
http://www.wikidata.org/entity/Q4360518,http://www.wikidata.org/entity/Q28729082,Imperial St. Petersburg University
http://www.wikidata.org/entity/Q4805201,http://www.wikidata.org/entity/Q28729082,Imperial St. Petersburg University
http://www.wikidata.org/entity/Q3804787,http://www.wikidata.org/entity/Q28729082,Imperial St. Petersburg University
http://www.wikidata.org/entity/Q694826,http://www.wikidata.org/entity/Q28729082,Imperial St. Petersburg University
http://www.wikidata.org/entity/Q983129,http://www.wikidata.org/entity/Q28823219,Rathmines School
http://www.wikidata.org/entity/Q121598495,http://www.wikidata.org/entity/Q2887298,Universidad de Ciencias Empresariales y Sociales
http://www.wikidata.org/entity/Q111729629,http://www.wikidata.org/entity/Q28874573,University of Cluj
http://www.wikidata.org/entity/Q24263689,http://www.wikidata.org/entity/Q2893526,Bedales School
http://www.wikidata.org/entity/Q2891759,http://www.wikidata.org/entity/Q2893526,Bedales School
http://www.wikidata.org/entity/Q3810180,http://www.wikidata.org/entity/Q2903923,Yeshiva Torah Vodaas
http://www.wikidata.org/entity/Q136758923,http://www.wikidata.org/entity/Q2904557,Beloit College
http://www.wikidata.org/entity/Q28047569,http://www.wikidata.org/entity/Q2904557,Beloit College
http://www.wikidata.org/entity/Q55720117,http://www.wikidata.org/entity/Q2904557,Beloit College
http://www.wikidata.org/entity/Q5075979,http://www.wikidata.org/entity/Q2904557,Beloit College
http://www.wikidata.org/entity/Q3525150,http://www.wikidata.org/entity/Q2904557,Beloit College
http://www.wikidata.org/entity/Q5543653,http://www.wikidata.org/entity/Q2904557,Beloit College
http://www.wikidata.org/entity/Q7650738,http://www.wikidata.org/entity/Q2904557,Beloit College
http://www.wikidata.org/entity/Q111239218,http://www.wikidata.org/entity/Q29052,Vanderbilt University
http://www.wikidata.org/entity/Q16015948,http://www.wikidata.org/entity/Q29052,Vanderbilt University
http://www.wikidata.org/entity/Q5553142,http://www.wikidata.org/entity/Q29052,Vanderbilt University
http://www.wikidata.org/entity/Q434379,http://www.wikidata.org/entity/Q29052,Vanderbilt University
http://www.wikidata.org/entity/Q5342445,http://www.wikidata.org/entity/Q29052,Vanderbilt University
http://www.wikidata.org/entity/Q95682049,http://www.wikidata.org/entity/Q29052,Vanderbilt University
http://www.wikidata.org/entity/Q6223401,http://www.wikidata.org/entity/Q29052,Vanderbilt University
http://www.wikidata.org/entity/Q2669138,http://www.wikidata.org/entity/Q2911112,Hebrew Reali School
http://www.wikidata.org/entity/Q4608738,http://www.wikidata.org/entity/Q2911112,Hebrew Reali School
http://www.wikidata.org/entity/Q528775,http://www.wikidata.org/entity/Q2911112,Hebrew Reali School
http://www.wikidata.org/entity/Q726223,http://www.wikidata.org/entity/Q2911112,Hebrew Reali School
http://www.wikidata.org/entity/Q17996490,http://www.wikidata.org/entity/Q2912244,"Paul-Valéry University (Montpellier, 1970-2024)"
http://www.wikidata.org/entity/Q3035177,http://www.wikidata.org/entity/Q2912244,"Paul-Valéry University (Montpellier, 1970-2024)"
http://www.wikidata.org/entity/Q3310641,http://www.wikidata.org/entity/Q2912244,"Paul-Valéry University (Montpellier, 1970-2024)"
http://www.wikidata.org/entity/Q2613056,http://www.wikidata.org/entity/Q2916146,Mercaz HaRav Kook
http://www.wikidata.org/entity/Q359699,http://www.wikidata.org/entity/Q2916582,Gymnasia Rehavia
http://www.wikidata.org/entity/Q113779074,http://www.wikidata.org/entity/Q2919325,Jordan University of Science and Technology
http://www.wikidata.org/entity/Q5257583,http://www.wikidata.org/entity/Q2934669,Camberwell College of Arts
http://www.wikidata.org/entity/Q24937904,http://www.wikidata.org/entity/Q2945232,CESCM
http://www.wikidata.org/entity/Q15990078,http://www.wikidata.org/entity/Q2962242,Cheltenham Ladies' College
http://www.wikidata.org/entity/Q5362803,http://www.wikidata.org/entity/Q2962242,Cheltenham Ladies' College
http://www.wikidata.org/entity/Q4212534,http://www.wikidata.org/entity/Q2962242,Cheltenham Ladies' College
http://www.wikidata.org/entity/Q57599223,http://www.wikidata.org/entity/Q2962242,Cheltenham Ladies' College
http://www.wikidata.org/entity/Q56491306,http://www.wikidata.org/entity/Q29625359,Institute of Archaeology
http://www.wikidata.org/entity/Q124115644,http://www.wikidata.org/entity/Q29673,University of Minho
http://www.wikidata.org/entity/Q57443584,http://www.wikidata.org/entity/Q29673,University of Minho
http://www.wikidata.org/entity/Q47028401,http://www.wikidata.org/entity/Q2974825,Robert-Badinter School Complex
http://www.wikidata.org/entity/Q108678629,http://www.wikidata.org/entity/Q2982991,Grinnell College
http://www.wikidata.org/entity/Q1063723,http://www.wikidata.org/entity/Q2983549,Collège-lycée Jacques-Decour
http://www.wikidata.org/entity/Q1479519,http://www.wikidata.org/entity/Q2983549,Collège-lycée Jacques-Decour
http://www.wikidata.org/entity/Q78030186,http://www.wikidata.org/entity/Q2983549,Collège-lycée Jacques-Decour
http://www.wikidata.org/entity/Q3164159,http://www.wikidata.org/entity/Q2983585,College Gérôme
http://www.wikidata.org/entity/Q18533778,http://www.wikidata.org/entity/Q2983631,collège Notre-Dame de la Paix
http://www.wikidata.org/entity/Q12228275,http://www.wikidata.org/entity/Q2983656,Sadiki College
http://www.wikidata.org/entity/Q314267,http://www.wikidata.org/entity/Q2983685,St. Xavier's Collegiate School
http://www.wikidata.org/entity/Q1352388,http://www.wikidata.org/entity/Q2983698,Collège Stanislas de Paris
http://www.wikidata.org/entity/Q15970896,http://www.wikidata.org/entity/Q2983698,Collège Stanislas de Paris
http://www.wikidata.org/entity/Q368821,http://www.wikidata.org/entity/Q2983698,Collège Stanislas de Paris
http://www.wikidata.org/entity/Q327363,http://www.wikidata.org/entity/Q2983698,Collège Stanislas de Paris
http://www.wikidata.org/entity/Q3069048,http://www.wikidata.org/entity/Q2983698,Collège Stanislas de Paris
http://www.wikidata.org/entity/Q3262935,http://www.wikidata.org/entity/Q2983698,Collège Stanislas de Paris
http://www.wikidata.org/entity/Q3304994,http://www.wikidata.org/entity/Q2983698,Collège Stanislas de Paris
http://www.wikidata.org/entity/Q82828680,http://www.wikidata.org/entity/Q2983698,Collège Stanislas de Paris
http://www.wikidata.org/entity/Q2978167,http://www.wikidata.org/entity/Q2983769,College of Juilly
http://www.wikidata.org/entity/Q104126255,http://www.wikidata.org/entity/Q299015,Austrian Academy of Sciences
http://www.wikidata.org/entity/Q2011821,http://www.wikidata.org/entity/Q30092787,Imperial Alexander University
http://www.wikidata.org/entity/Q10307586,http://www.wikidata.org/entity/Q30253852,Instituto Superior de Administração e Gestão
http://www.wikidata.org/entity/Q6274269,http://www.wikidata.org/entity/Q30258017,Hebrew Union College – Jewish Institute of Religion – New York
http://www.wikidata.org/entity/Q57907283,http://www.wikidata.org/entity/Q30261412,Institute of Human Genetics
http://www.wikidata.org/entity/Q3568378,http://www.wikidata.org/entity/Q3047595,Edinburgh Academy
http://www.wikidata.org/entity/Q1243614,http://www.wikidata.org/entity/Q3064259,Paris Law Faculty
http://www.wikidata.org/entity/Q1347918,http://www.wikidata.org/entity/Q3064259,Paris Law Faculty
http://www.wikidata.org/entity/Q2087467,http://www.wikidata.org/entity/Q3064259,Paris Law Faculty
http://www.wikidata.org/entity/Q508907,http://www.wikidata.org/entity/Q3064259,Paris Law Faculty
http://www.wikidata.org/entity/Q2958707,http://www.wikidata.org/entity/Q3064259,Paris Law Faculty
http://www.wikidata.org/entity/Q3471185,http://www.wikidata.org/entity/Q3064259,Paris Law Faculty
http://www.wikidata.org/entity/Q90407444,http://www.wikidata.org/entity/Q3064259,Paris Law Faculty
http://www.wikidata.org/entity/Q82828680,http://www.wikidata.org/entity/Q3064259,Paris Law Faculty
http://www.wikidata.org/entity/Q17275979,http://www.wikidata.org/entity/Q3064277,Paris Medical Faculty
http://www.wikidata.org/entity/Q47028401,http://www.wikidata.org/entity/Q3064277,Paris Medical Faculty
http://www.wikidata.org/entity/Q3121357,http://www.wikidata.org/entity/Q3064277,Paris Medical Faculty
http://www.wikidata.org/entity/Q2958889,http://www.wikidata.org/entity/Q3064277,Paris Medical Faculty
http://www.wikidata.org/entity/Q720688,http://www.wikidata.org/entity/Q3064277,Paris Medical Faculty
http://www.wikidata.org/entity/Q23656553,http://www.wikidata.org/entity/Q3064300,Faculty of Philology of Saint Petersburg State University
http://www.wikidata.org/entity/Q4082233,http://www.wikidata.org/entity/Q3064300,Faculty of Philology of Saint Petersburg State University
http://www.wikidata.org/entity/Q22996017,http://www.wikidata.org/entity/Q3064314,Protestant Faculty of Theology in Paris
http://www.wikidata.org/entity/Q522200,http://www.wikidata.org/entity/Q3064314,Protestant Faculty of Theology in Paris
http://www.wikidata.org/entity/Q12228275,http://www.wikidata.org/entity/Q3064325,Faculty of Arts of Paris
http://www.wikidata.org/entity/Q108410929,http://www.wikidata.org/entity/Q3064325,Faculty of Arts of Paris
http://www.wikidata.org/entity/Q27986803,http://www.wikidata.org/entity/Q3064325,Faculty of Arts of Paris
http://www.wikidata.org/entity/Q20026936,http://www.wikidata.org/entity/Q3064325,Faculty of Arts of Paris
http://www.wikidata.org/entity/Q2875109,http://www.wikidata.org/entity/Q3064325,Faculty of Arts of Paris
http://www.wikidata.org/entity/Q2745819,http://www.wikidata.org/entity/Q3064325,Faculty of Arts of Paris
