person_uri,person_label
http://www.wikidata.org/entity/Q5554691,Hans Andersson
http://www.wikidata.org/entity/Q5555231,Lars Andersson
http://www.wikidata.org/entity/Q5556347,Gheorghe I. Cantacuzino
http://www.wikidata.org/entity/Q5556654,Anders Andrén
http://www.wikidata.org/entity/Q555781,Walter Alvarez
http://www.wikidata.org/entity/Q55584198,Christian Greco
http://www.wikidata.org/entity/Q55584982,Bertram Mapunda
http://www.wikidata.org/entity/Q55584990,Edward Matenga
http://www.wikidata.org/entity/Q5558566,Holger Arbman
http://www.wikidata.org/entity/Q55590147,Roland W. Robbins
http://www.wikidata.org/entity/Q5559515,Ture J. Arne
http://www.wikidata.org/entity/Q55598497,Marc Azéma
http://www.wikidata.org/entity/Q55599962,Suzanne de Saint-Mathurin
http://www.wikidata.org/entity/Q556140,Ian Hodder
http://www.wikidata.org/entity/Q55618942,Gianni Bailo Modesti
http://www.wikidata.org/entity/Q55619836,Harry Van Enckevort
http://www.wikidata.org/entity/Q55619933,Évangéline Markou
http://www.wikidata.org/entity/Q55619941,Jacques Naveau
http://www.wikidata.org/entity/Q55619965,Philippe Foliot
http://www.wikidata.org/entity/Q55620046,Claudia Sagona
http://www.wikidata.org/entity/Q55620068,Catherine Marro
http://www.wikidata.org/entity/Q55620072,Sylvia Nieto-Pelletier
http://www.wikidata.org/entity/Q55620086,Jacques Tréheux
http://www.wikidata.org/entity/Q55620143,Lionel Gourichon
http://www.wikidata.org/entity/Q55620263,Carlo Pavolini
http://www.wikidata.org/entity/Q55620295,Henry Reichlen
http://www.wikidata.org/entity/Q55620337,Catherine Saliou
http://www.wikidata.org/entity/Q55620385,Raymond Brulet
http://www.wikidata.org/entity/Q55620414,Ida Baldassarre
http://www.wikidata.org/entity/Q55620447,Stéphane Pradines
http://www.wikidata.org/entity/Q55620464,Massimo Perna
http://www.wikidata.org/entity/Q55620473,Jean Cabanot
http://www.wikidata.org/entity/Q55620513,Hélène Aurigny
http://www.wikidata.org/entity/Q55620537,Ludovic Slimak
http://www.wikidata.org/entity/Q55620540,Nina Sidorova
http://www.wikidata.org/entity/Q55620548,Marco Rendeli
http://www.wikidata.org/entity/Q55620581,Frieda Vandenabeele
http://www.wikidata.org/entity/Q55620617,Antoine Hermary
http://www.wikidata.org/entity/Q55620676,Thierry Lejars
http://www.wikidata.org/entity/Q55620715,Bérengère Perello
http://www.wikidata.org/entity/Q55620720,Richard P. Schaedel
http://www.wikidata.org/entity/Q55620733,José Antonio Dabdab Trabulsi
http://www.wikidata.org/entity/Q55620750,Antoine Salač
http://www.wikidata.org/entity/Q55620813,Gilbert Hallier
http://www.wikidata.org/entity/Q55620879,Guillaume Charloux
http://www.wikidata.org/entity/Q55620913,Ino Nicolaou
http://www.wikidata.org/entity/Q55620937,Stéphen Rostain
http://www.wikidata.org/entity/Q55620948,Alain Beyneix
http://www.wikidata.org/entity/Q55620963,Catherine Orliac
http://www.wikidata.org/entity/Q55621158,Michèle Casanova
http://www.wikidata.org/entity/Q55621375,André Bazzana
http://www.wikidata.org/entity/Q55621413,Joan Garcia Garriga
http://www.wikidata.org/entity/Q55621462,Henri Tréziny
http://www.wikidata.org/entity/Q55621485,Germaine Faider-Feytmans
http://www.wikidata.org/entity/Q55621599,Grégory Pereira
http://www.wikidata.org/entity/Q55621907,Juan Cuadrado Ruiz
http://www.wikidata.org/entity/Q55621981,Robert Périchon
http://www.wikidata.org/entity/Q55622002,William Rendu
http://www.wikidata.org/entity/Q55622141,Giuseppe Bovini
http://www.wikidata.org/entity/Q55622162,Paul Auberson
http://www.wikidata.org/entity/Q55622183,Olivier Passarius
http://www.wikidata.org/entity/Q55622207,Luc Buchet
http://www.wikidata.org/entity/Q55622213,Ariane Bourgeois
http://www.wikidata.org/entity/Q55622226,Paul-Louis van Berg
http://www.wikidata.org/entity/Q55622292,Alain Gallay
http://www.wikidata.org/entity/Q55622310,Valérie Pichot
http://www.wikidata.org/entity/Q55622450,Eberhard Sauer
http://www.wikidata.org/entity/Q55622455,Jean Hiernard
http://www.wikidata.org/entity/Q55622705,Bernard Holtzmann
http://www.wikidata.org/entity/Q55622732,Gildas Bernier
http://www.wikidata.org/entity/Q55622790,Dimos Christou
http://www.wikidata.org/entity/Q55622836,Alice Mouton
http://www.wikidata.org/entity/Q55622909,Marc Jarry
http://www.wikidata.org/entity/Q55622950,Daniele Malfitana
http://www.wikidata.org/entity/Q55622971,Maïténa Sohn
http://www.wikidata.org/entity/Q5562304,Pere Alsius i Torrent
http://www.wikidata.org/entity/Q55623071,Georgios Gounaris
http://www.wikidata.org/entity/Q55623194,Bruno Boulestin
http://www.wikidata.org/entity/Q55623198,Annie Dumont
http://www.wikidata.org/entity/Q55623229,Volker Heyd
http://www.wikidata.org/entity/Q55623496,Alexandre Popier
http://www.wikidata.org/entity/Q55623721,Isabelle Séguy
http://www.wikidata.org/entity/Q55623754,Emmanuel Pellegrino
http://www.wikidata.org/entity/Q55623840,Véronique Canut
http://www.wikidata.org/entity/Q55623858,Shpresa Gjongecaj
http://www.wikidata.org/entity/Q55623999,Vincenzo Fiocchi Nicolai
http://www.wikidata.org/entity/Q55624088,Philippe Rentzel
http://www.wikidata.org/entity/Q55624103,Nathalie de Chaisemartin
http://www.wikidata.org/entity/Q55624144,Joëlle Burnouf
http://www.wikidata.org/entity/Q55624481,Florin Topoleanu
http://www.wikidata.org/entity/Q55624518,Paul Orth
http://www.wikidata.org/entity/Q55624695,Michel Al-Maqdissi
http://www.wikidata.org/entity/Q55624851,Daniel Frimigacci
http://www.wikidata.org/entity/Q55624990,John Bintliff
http://www.wikidata.org/entity/Q55625142,Marie-Thérèse Barrelet
http://www.wikidata.org/entity/Q55625242,Olivier de Cazanove
http://www.wikidata.org/entity/Q55625255,Corrie Bakels
http://www.wikidata.org/entity/Q55625616,Michelangelo Cagiano de Azevedo
http://www.wikidata.org/entity/Q55625627,Charalambos Bakirtzis
http://www.wikidata.org/entity/Q55625650,Kristian Göransson
http://www.wikidata.org/entity/Q55625833,Gaël Brkojewitsch
http://www.wikidata.org/entity/Q55625914,Stefan Tzortzis
http://www.wikidata.org/entity/Q55625951,Argitxu Beyrie
http://www.wikidata.org/entity/Q55626197,Matthieu Honegger
http://www.wikidata.org/entity/Q55626235,Catherine Vanderheyde
http://www.wikidata.org/entity/Q55626368,Jacques Hinout
http://www.wikidata.org/entity/Q55626371,Grégoire Poccardi
http://www.wikidata.org/entity/Q55626389,Corinne Sanchez
http://www.wikidata.org/entity/Q55626464,Michel Ponsich
http://www.wikidata.org/entity/Q55626486,Jean-Daniel Forest
http://www.wikidata.org/entity/Q55626492,Vilém Richly
http://www.wikidata.org/entity/Q55626563,Alain Duval
http://www.wikidata.org/entity/Q55626711,Dominique Pouille
http://www.wikidata.org/entity/Q55626789,Pierre-Yves Manguin
http://www.wikidata.org/entity/Q55626846,Pierre Audin
http://www.wikidata.org/entity/Q55626997,Angelo Bottini
http://www.wikidata.org/entity/Q55627062,Clément Alix
http://www.wikidata.org/entity/Q55627100,Ludovic Mevel
http://www.wikidata.org/entity/Q55627415,Jules Rouvier
http://www.wikidata.org/entity/Q55627459,Christian Servelle
http://www.wikidata.org/entity/Q55627523,Paola Palazzo
http://www.wikidata.org/entity/Q55627597,Morag M. Kersel
http://www.wikidata.org/entity/Q55627678,Laurent Baridon
http://www.wikidata.org/entity/Q55627753,Carol Heitz
http://www.wikidata.org/entity/Q55627803,Jean-Michel Geneste
http://www.wikidata.org/entity/Q55627944,Pierre Garmy
http://www.wikidata.org/entity/Q55628233,Dimitra Malamidou
http://www.wikidata.org/entity/Q55628236,A.-L. Harmois
http://www.wikidata.org/entity/Q55628356,Anta Montet-White
http://www.wikidata.org/entity/Q55628526,Frederick Mario Fales
http://www.wikidata.org/entity/Q55628535,Christophe Laurelut
http://www.wikidata.org/entity/Q55628666,Nancy Bookidis
http://www.wikidata.org/entity/Q55628679,Emmanuel Desclaux
http://www.wikidata.org/entity/Q55628698,Núria Nin
http://www.wikidata.org/entity/Q55628816,Catherine Petit-Aupert
http://www.wikidata.org/entity/Q55628860,Jacques Harmand
http://www.wikidata.org/entity/Q55628972,Truman Simanjuntak
http://www.wikidata.org/entity/Q55629013,Ulrike Muss
http://www.wikidata.org/entity/Q55629142,Sander Van Der Leeuw
http://www.wikidata.org/entity/Q55629240,Giovanna Greco
http://www.wikidata.org/entity/Q55629335,André Coffyn
http://www.wikidata.org/entity/Q55629410,Emmanuel Litoux
http://www.wikidata.org/entity/Q55629508,Robert Arambourou
http://www.wikidata.org/entity/Q55629534,Thijs Van Kolfschoten
http://www.wikidata.org/entity/Q55629542,Nejma Goutas
http://www.wikidata.org/entity/Q55629773,Colette Jourdain-Annequin
http://www.wikidata.org/entity/Q5563461,Giorgio Buccellati
http://www.wikidata.org/entity/Q5564986,Francis Balodis
http://www.wikidata.org/entity/Q55651211,Aleksandr Grigorʹevič Veksler
http://www.wikidata.org/entity/Q5565392,Giuseppe Cozza-Luzi
http://www.wikidata.org/entity/Q556696,José Miguel Barandiarán
http://www.wikidata.org/entity/Q55671743,Hector Serres
http://www.wikidata.org/entity/Q55671885,Julien Bach
http://www.wikidata.org/entity/Q55671921,Joachim Gaultier du Mottay
http://www.wikidata.org/entity/Q55672203,Gustave de Cougny
http://www.wikidata.org/entity/Q55672274,Josip Klemenc
http://www.wikidata.org/entity/Q55672303,Édouard Forestié
http://www.wikidata.org/entity/Q55672340,Edmond Révérend du Mesnil
http://www.wikidata.org/entity/Q55672421,Alexandre Hermand
http://www.wikidata.org/entity/Q55672432,Étienne-Louis Borrel
http://www.wikidata.org/entity/Q55672636,Auguste Pelet
http://www.wikidata.org/entity/Q55672645,Joseph de Laporterie
http://www.wikidata.org/entity/Q5567272,Evert Baudou
http://www.wikidata.org/entity/Q55674036,Lénárt Böhm
http://www.wikidata.org/entity/Q55674857,Hermann Gropengießer
http://www.wikidata.org/entity/Q55675115,August Weckerling
http://www.wikidata.org/entity/Q55675396,Gustav Soyter
http://www.wikidata.org/entity/Q55675658,Georg Hock
http://www.wikidata.org/entity/Q55676454,Federico Pfister
http://www.wikidata.org/entity/Q55676465,Enrico Wüscher-Becchi
http://www.wikidata.org/entity/Q55677857,Rolf Dehn
http://www.wikidata.org/entity/Q55677958,Anton Widter
http://www.wikidata.org/entity/Q55677968,Karl Woelcke
http://www.wikidata.org/entity/Q55678846,Émile Lambin
http://www.wikidata.org/entity/Q55678899,Siegfried Gollub
http://www.wikidata.org/entity/Q55679011,Theodor Drück
http://www.wikidata.org/entity/Q55679196,Jörg Aufdermauer
http://www.wikidata.org/entity/Q55679811,Jürgen Deichmüller
http://www.wikidata.org/entity/Q55680254,Alfons Müllner
http://www.wikidata.org/entity/Q55680457,Adolf von Wolfskron
http://www.wikidata.org/entity/Q55680918,Rudolf Dehnke
http://www.wikidata.org/entity/Q55681123,Karel Valoch
http://www.wikidata.org/entity/Q55681436,Heinz Schöny
http://www.wikidata.org/entity/Q55681676,Adolf Herrnbrodt
http://www.wikidata.org/entity/Q55681801,Ludwig Hussong
http://www.wikidata.org/entity/Q55682617,Camille de Mensignac
http://www.wikidata.org/entity/Q55683,Anant Sadashiv Altekar
http://www.wikidata.org/entity/Q55683367,Jindra Nekvasil
http://www.wikidata.org/entity/Q55683447,Karlwerner Kaiser
http://www.wikidata.org/entity/Q55683769,Paul Theis
http://www.wikidata.org/entity/Q5568663,Glenn Albert Black
http://www.wikidata.org/entity/Q55688311,Damià Cerdà i Juan
http://www.wikidata.org/entity/Q55693702,Manuel Martín Bueno
http://www.wikidata.org/entity/Q55695219,Gabriel Leroux
http://www.wikidata.org/entity/Q5569719,Cecil Bendall
http://www.wikidata.org/entity/Q55698476,Jerzy Potocki
http://www.wikidata.org/entity/Q5571427,Wilhelm Berg
http://www.wikidata.org/entity/Q55719619,Henri Graillot
http://www.wikidata.org/entity/Q55720117,Stephen Denison Peet
http://www.wikidata.org/entity/Q55722991,Pierre Desrosiers
http://www.wikidata.org/entity/Q55723075,Réginald Auger
http://www.wikidata.org/entity/Q55724699,Jacques Cinq-Mars
http://www.wikidata.org/entity/Q55725267,Steve Bourget
http://www.wikidata.org/entity/Q55725496,Patrick Plumet
http://www.wikidata.org/entity/Q5572691,Johan Bergman
http://www.wikidata.org/entity/Q55739518,Mark Gardiner
http://www.wikidata.org/entity/Q5573986,Pelayo Quintero Atauri
http://www.wikidata.org/entity/Q55740845,Lynette Russell
http://www.wikidata.org/entity/Q55741217,Ian M. Stead
http://www.wikidata.org/entity/Q55741220,Peter Schmidt
http://www.wikidata.org/entity/Q55743645,Leif Grundberg
http://www.wikidata.org/entity/Q55761407,Auguste Aurès
http://www.wikidata.org/entity/Q5576315,Godefroy Zumoffen
http://www.wikidata.org/entity/Q55769430,Florimond Van de Poele
http://www.wikidata.org/entity/Q55770500,Gianfranco Fiaccadori
http://www.wikidata.org/entity/Q55770969,Marie-Joseph Stève
http://www.wikidata.org/entity/Q55770986,Tony Hackens
http://www.wikidata.org/entity/Q55771113,Georges Gastinel
http://www.wikidata.org/entity/Q55771117,Julien Chappée
http://www.wikidata.org/entity/Q55771138,Léon Pales
http://www.wikidata.org/entity/Q55771176,Thomas Marksteiner
http://www.wikidata.org/entity/Q55771272,Walter Minchinton
http://www.wikidata.org/entity/Q55771276,Tomasz Mikocki
http://www.wikidata.org/entity/Q55771311,Raoul Doranlo
http://www.wikidata.org/entity/Q55771321,Jean-Yves Claeys
http://www.wikidata.org/entity/Q55771404,Jan Hendrik Jongkees
http://www.wikidata.org/entity/Q55771437,Bruno Penna
http://www.wikidata.org/entity/Q55771485,Odette Touchefeu-Meynier
http://www.wikidata.org/entity/Q55771589,Jacques Coupry
http://www.wikidata.org/entity/Q55771603,Gilberte de Coral-Rémusat
http://www.wikidata.org/entity/Q55771708,Augustin-Fernand Leynaud
http://www.wikidata.org/entity/Q55771747,Jacques Revault
http://www.wikidata.org/entity/Q55772127,Maria Teresa Canivet
http://www.wikidata.org/entity/Q55772138,Hubert Gallet de Santerre
http://www.wikidata.org/entity/Q55772155,Joseph Coulouma
http://www.wikidata.org/entity/Q55772234,Lidio Gasperini
http://www.wikidata.org/entity/Q55772243,Marcel Chicoteau
http://www.wikidata.org/entity/Q55772270,Brigitte Watier
http://www.wikidata.org/entity/Q55772303,Jean Dastugue
http://www.wikidata.org/entity/Q55772316,Stuart Munro-Hay
http://www.wikidata.org/entity/Q55772339,Emile Atgier
http://www.wikidata.org/entity/Q55772396,Manuel Cazurro
http://www.wikidata.org/entity/Q55772444,Nazimuddin Ahmed
http://www.wikidata.org/entity/Q55772611,Enrico Josi
http://www.wikidata.org/entity/Q55772755,Douglas Hamilton Fraser
http://www.wikidata.org/entity/Q55772763,Giovanni Tore
http://www.wikidata.org/entity/Q55772795,Yvan Barat
http://www.wikidata.org/entity/Q55772877,Olivier Pelon
http://www.wikidata.org/entity/Q55772895,Ulysse Dumas
http://www.wikidata.org/entity/Q55772969,Edmond Sollberger
http://www.wikidata.org/entity/Q55772994,Patrice Lenoble
http://www.wikidata.org/entity/Q55773042,Henry Corot
http://www.wikidata.org/entity/Q55773071,Xavier Loriot
http://www.wikidata.org/entity/Q55773099,Louis Dubreuil-Chambardel
http://www.wikidata.org/entity/Q55776036,Peter van der Veen
http://www.wikidata.org/entity/Q557855,Oleh Olzhych
http://www.wikidata.org/entity/Q5578765,Adrien Blanchet
http://www.wikidata.org/entity/Q5579068,Roger Blidmo
http://www.wikidata.org/entity/Q5582195,Gonzalo Figueroa Garcia Huidobro
http://www.wikidata.org/entity/Q55836688,Étienne-Antoine Rouard
http://www.wikidata.org/entity/Q55836824,Théodose Bonnin
http://www.wikidata.org/entity/Q55836939,Auguste de Girardot
http://www.wikidata.org/entity/Q55838025,Germano di San Stanislao
http://www.wikidata.org/entity/Q55838476,Francisco Naval y Ayerve
http://www.wikidata.org/entity/Q55838595,Josip Mantuani
http://www.wikidata.org/entity/Q558406,François Chabas
http://www.wikidata.org/entity/Q5584151,Vilhelm Boye
http://www.wikidata.org/entity/Q55843281,Rudolf Noll
http://www.wikidata.org/entity/Q55844071,Wolfgang Haberland
http://www.wikidata.org/entity/Q55844251,Christian Hostmann
http://www.wikidata.org/entity/Q55844523,Antoni Kwieciński
http://www.wikidata.org/entity/Q55845233,Johann Neumaier
http://www.wikidata.org/entity/Q55847057,Diether Thimme
http://www.wikidata.org/entity/Q55847655,Hans Horkheimer
http://www.wikidata.org/entity/Q55849260,Erwin Paul Dieseldorff
http://www.wikidata.org/entity/Q55849737,Christian Wilhelm Fabricius
http://www.wikidata.org/entity/Q55852659,Ilse Hubert-Neumeister
http://www.wikidata.org/entity/Q5585292,Gordon Hillman
http://www.wikidata.org/entity/Q55853795,David J. Leigh
http://www.wikidata.org/entity/Q5585403,Julius Braun
http://www.wikidata.org/entity/Q55856582,Moritz Mezger
http://www.wikidata.org/entity/Q55856639,Mathieu Mieg-Kroh
http://www.wikidata.org/entity/Q55857167,Birte Brugmann
http://www.wikidata.org/entity/Q55857328,Sally Crawford
http://www.wikidata.org/entity/Q55858878,Damiano Pinna
http://www.wikidata.org/entity/Q558740,Doro Levi
http://www.wikidata.org/entity/Q55875419,Dario Bertolini
http://www.wikidata.org/entity/Q55875529,Luka Ilić Oriovčanin
http://www.wikidata.org/entity/Q55876128,Melchiade Fossati
http://www.wikidata.org/entity/Q55883472,Paolo Bizzaro
http://www.wikidata.org/entity/Q5588425,Sture Brunnsåker
http://www.wikidata.org/entity/Q5588562,Gustaf Brusewitz
http://www.wikidata.org/entity/Q5588678,Magnus Bruzelius
http://www.wikidata.org/entity/Q5588684,Nils G. Bruzelius
http://www.wikidata.org/entity/Q55895109,Karl Christian Ratn
http://www.wikidata.org/entity/Q55896016,Roeliff Brinckerhoff
http://www.wikidata.org/entity/Q55897978,Günter Zimmermann
http://www.wikidata.org/entity/Q55898336,Ernst Curtis
http://www.wikidata.org/entity/Q55898504,Edouard Madier de Montjau
http://www.wikidata.org/entity/Q55899459,Ernst Louis Hippolyte Théodore Grille de Benzlin
http://www.wikidata.org/entity/Q55900791,Orlando Felix
http://www.wikidata.org/entity/Q55900868,Jean André Charles Demartin du Tyrac de Marcellus
http://www.wikidata.org/entity/Q55900892,Auguste Thèodore Girardet
http://www.wikidata.org/entity/Q55901760,Eduard Melly
http://www.wikidata.org/entity/Q5590183,Göran Burenhult
http://www.wikidata.org/entity/Q5590243,James Burgess
http://www.wikidata.org/entity/Q55907944,Emil Sarnow
http://www.wikidata.org/entity/Q55909805,Charles Ruelens
http://www.wikidata.org/entity/Q55911420,Guillaume Arendt
http://www.wikidata.org/entity/Q55915344,Nikolaj A. Dubrovskij
http://www.wikidata.org/entity/Q5591788,Fabian Julius Bæhrendtz
http://www.wikidata.org/entity/Q5592951,Graham Jessop
http://www.wikidata.org/entity/Q55938210,Pilar Utrilla Miranda
http://www.wikidata.org/entity/Q55938431,François Villeneuve
http://www.wikidata.org/entity/Q55940685,Liliana Mercando
http://www.wikidata.org/entity/Q55941948,Watson Smith
http://www.wikidata.org/entity/Q55942325,Geoffrey A. Clark
http://www.wikidata.org/entity/Q55942545,Nikolaos Gialourēs
http://www.wikidata.org/entity/Q55942873,Clive Orton
http://www.wikidata.org/entity/Q55943430,José Antonio Villacorta Calderón
http://www.wikidata.org/entity/Q55944213,Peter Joseph Capelotti
http://www.wikidata.org/entity/Q55944511,M. Aurora Martín i Ortega
http://www.wikidata.org/entity/Q55945599,Janine Lancha
http://www.wikidata.org/entity/Q55946075,Philippe Racinet
http://www.wikidata.org/entity/Q55946110,Giuseppe Cuscito
http://www.wikidata.org/entity/Q55946165,Henry B. Collins
http://www.wikidata.org/entity/Q55946563,Claude Vatin
http://www.wikidata.org/entity/Q55946614,Ann Chowning
http://www.wikidata.org/entity/Q55947182,Aleksander Jeločnik
http://www.wikidata.org/entity/Q55947239,Alain Ichon
http://www.wikidata.org/entity/Q55947704,Laurent Carozza
http://www.wikidata.org/entity/Q55948478,Gilles Tosello
http://www.wikidata.org/entity/Q55948629,Borja Antela-Bernárdez
http://www.wikidata.org/entity/Q55948657,Jesús Bermejo Tirado
http://www.wikidata.org/entity/Q55949653,Angela Pontrandolfo
http://www.wikidata.org/entity/Q55949915,Enriqueta Pons i Brun
http://www.wikidata.org/entity/Q55950254,Joseba Rios Garaizar
http://www.wikidata.org/entity/Q559656,Jacques Boucher de Crèvecœur de Perthes
http://www.wikidata.org/entity/Q5596944,Hugo Bergstedt
http://www.wikidata.org/entity/Q55978755,Glenys Lloyd-Morgan
http://www.wikidata.org/entity/Q55988988,Patrice Cressier
http://www.wikidata.org/entity/Q55989112,Nazarena Valenza Mele
http://www.wikidata.org/entity/Q55989323,Jesús Fernández Jurado
http://www.wikidata.org/entity/Q55989747,Paul Naster
http://www.wikidata.org/entity/Q55989794,Manuel Santonja
http://www.wikidata.org/entity/Q55989803,J. Schobinger
http://www.wikidata.org/entity/Q55991841,Marcel Moussette
http://www.wikidata.org/entity/Q55991845,Marco Buonocore
http://www.wikidata.org/entity/Q55992175,Ramon Buxó i Capdevila
http://www.wikidata.org/entity/Q55992587,Josep Barberà i Farràs
http://www.wikidata.org/entity/Q55992737,Gérard Bailloud
http://www.wikidata.org/entity/Q55992942,Isabelle Clara Druc
http://www.wikidata.org/entity/Q55994874,Darío Bernal Casasola
http://www.wikidata.org/entity/Q55995362,Xavier Nieto
http://www.wikidata.org/entity/Q55995598,Alfonso Rey Pastor
http://www.wikidata.org/entity/Q55995839,Bruno Blasselle
http://www.wikidata.org/entity/Q55997341,Diego Gárate Maidagán
http://www.wikidata.org/entity/Q55998114,José Pérez Ballester
http://www.wikidata.org/entity/Q55998146,Kristina Mihovilić
http://www.wikidata.org/entity/Q55998210,Charles Carpeaux
http://www.wikidata.org/entity/Q55998227,Edward Banning
http://www.wikidata.org/entity/Q55998271,Marcel E. Mariën
http://www.wikidata.org/entity/Q55998288,Philippe Bragard
http://www.wikidata.org/entity/Q55998401,Ricardo González Villaescusa
http://www.wikidata.org/entity/Q55998516,Bruno Dagens
http://www.wikidata.org/entity/Q55999087,Isabel Izquierdo
http://www.wikidata.org/entity/Q55999219,William Caraher
http://www.wikidata.org/entity/Q55999287,André Nickels
http://www.wikidata.org/entity/Q55999667,Briggs Buchanan
http://www.wikidata.org/entity/Q55999774,Francisco Marco Simón
http://www.wikidata.org/entity/Q55999792,Jorge Maier Allende
http://www.wikidata.org/entity/Q56000027,Danièle Alexandre-Bidon
http://www.wikidata.org/entity/Q56000286,Pilar Fernández Uriel
http://www.wikidata.org/entity/Q56000543,Manuel Esteve Guerrero
http://www.wikidata.org/entity/Q56000739,Lorenzo Abad Casal
http://www.wikidata.org/entity/Q56000748,Damien Carraz
http://www.wikidata.org/entity/Q56000837,Samuel de los Santos Gener
http://www.wikidata.org/entity/Q56006796,Ludwig Caspar Pfyffer von Heidegg
http://www.wikidata.org/entity/Q56007363,John Green Waller
http://www.wikidata.org/entity/Q560079,Anna Curtenius Roosevelt
http://www.wikidata.org/entity/Q560099,Sedat Alp
http://www.wikidata.org/entity/Q56024942,Roberto Caprara
http://www.wikidata.org/entity/Q56036624,Robert B. K. Stevenson
http://www.wikidata.org/entity/Q56036916,C. Stephen Briggs
http://www.wikidata.org/entity/Q56036920,David Freke
http://www.wikidata.org/entity/Q56037282,Martin G. Welch
http://www.wikidata.org/entity/Q56037288,Christopher D. Morris
http://www.wikidata.org/entity/Q56042566,Silva Tipple Lake
http://www.wikidata.org/entity/Q56042645,Christine Ann Hastorf
http://www.wikidata.org/entity/Q56043051,Jack Wasserman
http://www.wikidata.org/entity/Q5604685,Greenville Goodwin
http://www.wikidata.org/entity/Q5605601,Carl-Olof Cederlund
http://www.wikidata.org/entity/Q5607112,Gregory Perino
http://www.wikidata.org/entity/Q56072569,Consuelo Valdés
http://www.wikidata.org/entity/Q56085635,Bernard Bottet
http://www.wikidata.org/entity/Q5609051,Grigore Tocilescu
http://www.wikidata.org/entity/Q5609921,Mogens Clemmensen
http://www.wikidata.org/entity/Q56118424,Jean-Marie Casal
http://www.wikidata.org/entity/Q56119080,Pierre Dupont
http://www.wikidata.org/entity/Q5614284,Alexander Ormiston Curle
http://www.wikidata.org/entity/Q5614685,Gudrun Corvinus
http://www.wikidata.org/entity/Q561470,Dmitry Anuchin
http://www.wikidata.org/entity/Q56154541,Mary Lewis
http://www.wikidata.org/entity/Q5616240,Ormonde Maddock Dalton
http://www.wikidata.org/entity/Q5616307,Guillermo Wiese de Osma
http://www.wikidata.org/entity/Q56176032,Margaret Davies
http://www.wikidata.org/entity/Q56178022,Frederick G. Gurney
http://www.wikidata.org/entity/Q56185765,Sydney Wignall
http://www.wikidata.org/entity/Q56191380,Jennifer Foster
http://www.wikidata.org/entity/Q56191387,Richard N. Bailey
http://www.wikidata.org/entity/Q56191441,Richard Hall
http://www.wikidata.org/entity/Q56191703,Anthony Garrod
http://www.wikidata.org/entity/Q56191762,Sean McGrail
http://www.wikidata.org/entity/Q56191810,Wilfred A. Seaby
http://www.wikidata.org/entity/Q56191895,Ian H. Goodall
http://www.wikidata.org/entity/Q56191912,Tim Tatton-Brown
http://www.wikidata.org/entity/Q56191916,Ingmar Jansson
http://www.wikidata.org/entity/Q56194010,Mary Eily de Putron
http://www.wikidata.org/entity/Q562042,Otto Magnus von Stackelberg
http://www.wikidata.org/entity/Q5622122,Guy Brunton
http://www.wikidata.org/entity/Q56236288,André Soutou
http://www.wikidata.org/entity/Q562417,Alireza Shapour Shahbazi
http://www.wikidata.org/entity/Q5624403,Knut Drake
http://www.wikidata.org/entity/Q5625424,Albert Dumont
http://www.wikidata.org/entity/Q5625700,Édouard François Dupont
http://www.wikidata.org/entity/Q5626886,Emil Eckhoff
http://www.wikidata.org/entity/Q5626925,Rune Edberg
http://www.wikidata.org/entity/Q56275287,Gocha R. Tsetskhladze
http://www.wikidata.org/entity/Q56284466,Aldo Mazzolai
http://www.wikidata.org/entity/Q56285030,Raphaëlle-Anne Kok
http://www.wikidata.org/entity/Q5629933,Gunnar Ekholm
http://www.wikidata.org/entity/Q5630693,Otto Kristian Ekman
http://www.wikidata.org/entity/Q56310067,Albert Colombet
http://www.wikidata.org/entity/Q56339518,Karol Widman
http://www.wikidata.org/entity/Q56347040,Olga Palagia
http://www.wikidata.org/entity/Q56361437,Iouri Kukharchuk
http://www.wikidata.org/entity/Q563640,Viktor Sarianidi
http://www.wikidata.org/entity/Q56366665,Maḥmūd Mūsawī
http://www.wikidata.org/entity/Q56374032,Anatol Nosiv
http://www.wikidata.org/entity/Q56374564,Ian Kinnes
http://www.wikidata.org/entity/Q56374583,Eliot Curwen
http://www.wikidata.org/entity/Q56374593,Eliot Cecil Curwen
http://www.wikidata.org/entity/Q56379368,David N. Edwards
http://www.wikidata.org/entity/Q56379621,James Turner Barclay
http://www.wikidata.org/entity/Q56390012,Ágnes Cs. Sós
http://www.wikidata.org/entity/Q56390014,Tibor Kemenczei
http://www.wikidata.org/entity/Q56390459,Béla Miklós Szőke
http://www.wikidata.org/entity/Q56392287,László Zolnay
http://www.wikidata.org/entity/Q56403234,Visa Immonen
http://www.wikidata.org/entity/Q56423394,Annie Renoux
http://www.wikidata.org/entity/Q56423618,Clifford Jack Spurgeon
http://www.wikidata.org/entity/Q56425977,Norbert Zieling
http://www.wikidata.org/entity/Q56428061,Lesley Head
http://www.wikidata.org/entity/Q56447828,Mike Smith
http://www.wikidata.org/entity/Q56448415,Michel Vidal
http://www.wikidata.org/entity/Q56451925,Caterina La Porta
http://www.wikidata.org/entity/Q56452029,Hugh de Sausmarez Shortt
http://www.wikidata.org/entity/Q56464798,Jean-Baptiste Frey
http://www.wikidata.org/entity/Q5646488,Hamza Alavi
