,person_uri,per_activ,gender,country,occup_s,edpl
1211,http://www.wikidata.org/entity/Q287822,1926-1950,male,Austria Hungary,university-teacher,Eötvös Loránd University
1212,http://www.wikidata.org/entity/Q9629434,1926-1950,male,Spain Port.,historian,other_uni
1213,http://www.wikidata.org/entity/Q58476570,1926-1950,male,United States Can.,university-teacher,Harvard University
1214,http://www.wikidata.org/entity/Q285342,1926-1950,male,France,writer,other_uni
1215,http://www.wikidata.org/entity/Q16517153,1926-1950,male,Central Europe,other,Eötvös Loránd University
1216,http://www.wikidata.org/entity/Q5932220,1926-1950,male,Spain Port.,historian,other_uni
1217,http://www.wikidata.org/entity/Q102228,1926-1950,male,Germany,university-teacher,other_uni
1218,http://www.wikidata.org/entity/Q59229428,1926-1950,female,United States Can.,other,other_uni
1219,http://www.wikidata.org/entity/Q12026586,1926-1950,male,Czechia,museologist,other_uni
1220,http://www.wikidata.org/entity/Q17490316,1926-1950,male,Italy,other,other_uni
1221,http://www.wikidata.org/entity/Q95476523,1926-1950,female,Czechia,writer,other_uni
1222,http://www.wikidata.org/entity/Q3069048,1926-1950,male,France,historian,École des chartes
1223,http://www.wikidata.org/entity/Q6079913,1926-1950,male,Russian Federation,anthropologist,other_uni
1224,http://www.wikidata.org/entity/Q2544896,1926-1950,male,United Kingdom,politician,other_uni
1225,http://www.wikidata.org/entity/Q95178152,1926-1950,male,Czechia,other,other_uni
1226,http://www.wikidata.org/entity/Q12725591,1926-1950,male,Central Europe,historian,other_uni
1227,http://www.wikidata.org/entity/Q95214060,1926-1950,male,Czechia,other,other_uni
1228,http://www.wikidata.org/entity/Q3069073,1926-1950,male,France,university-teacher,École Normale Supérieure
1229,http://www.wikidata.org/entity/Q571137,1926-1950,male,Czechia,university-teacher,other_uni
1230,http://www.wikidata.org/entity/Q5080137,1926-1950,male,United Kingdom,other,other_uni
1231,http://www.wikidata.org/entity/Q108653245,1926-1950,female,United States Can.,other,other_uni
1232,http://www.wikidata.org/entity/Q11918863,1926-1950,male,Spain Port.,university-teacher,other_uni
1233,http://www.wikidata.org/entity/Q95361929,1926-1950,male,Czechia,other,other_uni
1234,http://www.wikidata.org/entity/Q59630274,1926-1950,female,Italy,university-teacher,Italian School of Archaeology at Athens
1235,http://www.wikidata.org/entity/Q2959949,1926-1950,male,France,historian,École Normale Supérieure
1236,http://www.wikidata.org/entity/Q1961977,1926-1950,male,Russian Federation,historian,Saint Petersburg State University
1237,http://www.wikidata.org/entity/Q95362450,1926-1950,male,Czechia,university-teacher,other_uni
1238,http://www.wikidata.org/entity/Q2835198,1926-1950,male,United States Can.,anthropologist,other_uni
1239,http://www.wikidata.org/entity/Q28329523,1926-1950,female,Belgium Netherl.,university-teacher,Uppsala University
1240,http://www.wikidata.org/entity/Q519108,1926-1950,male,Ukraine,university-teacher,other_uni
1241,http://www.wikidata.org/entity/Q108619837,1926-1950,female,Germany,other,other_uni
1242,http://www.wikidata.org/entity/Q108410929,1926-1950,male,Central Europe,historian,other_uni
1243,http://www.wikidata.org/entity/Q119687,1926-1950,male,Scandinavia,writer,other_uni
1244,http://www.wikidata.org/entity/Q5730100,1926-1950,male,Spain Port.,art-historian,other_uni
1245,http://www.wikidata.org/entity/Q5549341,1926-1950,male,United Kingdom,anthropologist,other_uni
1246,http://www.wikidata.org/entity/Q2989906,1926-1950,male,Ukraine,historian,other_uni
1247,http://www.wikidata.org/entity/Q7326676,1926-1950,male,Baltic States Fin. Belar.,historian,other_uni
1248,http://www.wikidata.org/entity/Q22920695,1926-1950,male,France,historian,other_uni
1249,http://www.wikidata.org/entity/Q908088,1926-1950,male,Austria Hungary,other,other_uni
1250,http://www.wikidata.org/entity/Q4147617,1926-1950,male,Russian Federation,anthropologist,other_uni
1251,http://www.wikidata.org/entity/Q116973462,1926-1950,male,Central Europe,historian,other_uni
1252,http://www.wikidata.org/entity/Q15074013,1926-1950,male,Austria Hungary,university-teacher,University of Vienna
1253,http://www.wikidata.org/entity/Q133852471,1926-1950,male,Central Europe,historian,other_uni
1254,http://www.wikidata.org/entity/Q3498638,1926-1950,male,United Kingdom,university-teacher,other_uni
1255,http://www.wikidata.org/entity/Q1466253,1926-1950,male,Germany,historian,University of Bonn
1256,http://www.wikidata.org/entity/Q1466667,1926-1950,male,Central Europe,other,other_uni
1257,http://www.wikidata.org/entity/Q40887618,1926-1950,female,United States Can.,university-teacher,other_uni
1258,http://www.wikidata.org/entity/Q20738637,1926-1950,female,United States Can.,other,other_uni
1259,http://www.wikidata.org/entity/Q90407,1926-1950,male,Germany,university-teacher,Humboldt-Universität zu Berlin
1260,http://www.wikidata.org/entity/Q9023349,1926-1950,male,Spain Port.,university-teacher,other_uni
1261,http://www.wikidata.org/entity/Q3421077,1926-1950,male,United Kingdom,other,other_uni
1262,http://www.wikidata.org/entity/Q9321450,1926-1950,male,Baltic States Fin. Belar.,other,other_uni
1263,http://www.wikidata.org/entity/Q705504,1926-1950,male,United Kingdom,anthropologist,other_uni
1264,http://www.wikidata.org/entity/Q705285,1926-1950,male,Czechia,university-teacher,other_uni
1265,http://www.wikidata.org/entity/Q1520052,1926-1950,male,Scandinavia,university-teacher,other_uni
1266,http://www.wikidata.org/entity/Q1322539,1926-1950,male,Austria Hungary,university-teacher,Eötvös Loránd University
1267,http://www.wikidata.org/entity/Q123361573,1926-1950,male,Austria Hungary,art-historian,other_uni
1268,http://www.wikidata.org/entity/Q4371559,1926-1950,male,Ukraine,other,other_uni
1269,http://www.wikidata.org/entity/Q123365374,1926-1950,male,United States Can.,curator,other_uni
1270,http://www.wikidata.org/entity/Q91436,1926-1950,male,Germany,university-teacher,University of Göttingen
1271,http://www.wikidata.org/entity/Q1508860,1926-1950,male,France,university-teacher,École Normale Supérieure
1272,http://www.wikidata.org/entity/Q1509992,1926-1950,male,United Kingdom,historian,other_uni
1273,http://www.wikidata.org/entity/Q71601,1926-1950,male,Germany,anthropologist,other_uni
1274,http://www.wikidata.org/entity/Q7105892,1926-1950,male,Scandinavia,university-teacher,other_uni
1275,http://www.wikidata.org/entity/Q7153594,1926-1950,male,United States Can.,historian,other_uni
1276,http://www.wikidata.org/entity/Q15129899,1926-1950,male,United States Can.,anthropologist,Harvard University
1277,http://www.wikidata.org/entity/Q715146,1926-1950,male,Italy,anthropologist,other_uni
1278,http://www.wikidata.org/entity/Q7513234,1926-1950,male,Scandinavia,anthropologist,other_uni
1279,http://www.wikidata.org/entity/Q7945460,1926-1950,male,United Kingdom,writer,other_uni
1280,http://www.wikidata.org/entity/Q106322821,1926-1950,male,Belgium Netherl.,anthropologist,other_uni
1281,http://www.wikidata.org/entity/Q3650595,1926-1950,male,Russian Federation,anthropologist,other_uni
1282,http://www.wikidata.org/entity/Q7925889,1926-1950,male,United Kingdom,curator,other_uni
1283,http://www.wikidata.org/entity/Q3809793,1926-1950,female,Italy,university-teacher,Italian School of Archaeology at Athens
1284,http://www.wikidata.org/entity/Q12275091,1926-1950,female,Central Europe,historian,other_uni
1285,http://www.wikidata.org/entity/Q3840434,1926-1950,female,Italy,university-teacher,other_uni
1286,http://www.wikidata.org/entity/Q78948,1926-1950,male,Austria Hungary,anthropologist,University of Vienna
1287,http://www.wikidata.org/entity/Q12274778,1926-1950,male,Central Europe,historian,other_uni
1288,http://www.wikidata.org/entity/Q7964212,1926-1950,male,United States Can.,anthropologist,other_uni
1289,http://www.wikidata.org/entity/Q367649,1926-1950,male,Belgium Netherl.,university-teacher,other_uni
1290,http://www.wikidata.org/entity/Q817446,1926-1950,male,United States Can.,university-teacher,other_uni
1291,http://www.wikidata.org/entity/Q21524574,1926-1950,female,United States Can.,university-teacher,other_uni
1292,http://www.wikidata.org/entity/Q804821,1926-1950,male,Central Europe,university-teacher,University of Vienna
1293,http://www.wikidata.org/entity/Q21524761,1926-1950,male,Italy,university-teacher,Italian School of Archaeology at Athens
1294,http://www.wikidata.org/entity/Q8025399,1926-1950,female,United Kingdom,art-historian,other_uni
1295,http://www.wikidata.org/entity/Q8007394,1926-1950,male,United States Can.,historian,other_uni
1296,http://www.wikidata.org/entity/Q3735865,1926-1950,male,Baltic States Fin. Belar.,university-teacher,other_uni
1297,http://www.wikidata.org/entity/Q7965370,1926-1950,male,Germany,historian,other_uni
1298,http://www.wikidata.org/entity/Q1463392,1926-1950,male,Austria Hungary,art-historian,University of Vienna
1299,http://www.wikidata.org/entity/Q135232104,1926-1950,male,Russian Federation,historian,Saint Petersburg State University
1300,http://www.wikidata.org/entity/Q13522645,1926-1950,male,Germany,university-teacher,other_uni
1301,http://www.wikidata.org/entity/Q106766095,1926-1950,male,Germany,university-teacher,Leipzig University
1302,http://www.wikidata.org/entity/Q35160191,1926-1950,male,France,other,École des chartes
1303,http://www.wikidata.org/entity/Q3507685,1926-1950,female,Czechia,other,other_uni
1304,http://www.wikidata.org/entity/Q7585772,1926-1950,male,Central Europe,university-teacher,other_uni
1305,http://www.wikidata.org/entity/Q7674529,1926-1950,male,Poland,historian,other_uni
1306,http://www.wikidata.org/entity/Q1358561,1926-1950,male,Germany,art-historian,other_uni
1307,http://www.wikidata.org/entity/Q21033568,1926-1950,male,United States Can.,university-teacher,other_uni
1308,http://www.wikidata.org/entity/Q1439770,1926-1950,male,Czechia,university-teacher,other_uni
1309,http://www.wikidata.org/entity/Q7668203,1926-1950,male,United Kingdom,historian,other_uni
1310,http://www.wikidata.org/entity/Q86843,1926-1950,male,Poland,university-teacher,other_uni
1311,http://www.wikidata.org/entity/Q1445415,1926-1950,male,Scandinavia,anthropologist,Harvard University
1312,http://www.wikidata.org/entity/Q2096859,1926-1950,male,Italy,university-teacher,Italian School of Archaeology at Athens
1313,http://www.wikidata.org/entity/Q87068848,1926-1950,male,Italy,university-teacher,Italian School of Archaeology at Athens
1314,http://www.wikidata.org/entity/Q355780,1926-1950,male,United States Can.,university-teacher,other_uni
1315,http://www.wikidata.org/entity/Q13133157,1926-1950,male,Baltic States Fin. Belar.,other,other_uni
1316,http://www.wikidata.org/entity/Q15430190,1926-1950,male,United States Can.,university-teacher,other_uni
1317,http://www.wikidata.org/entity/Q94743722,1926-1950,female,Central Europe,art-historian,other_uni
1318,http://www.wikidata.org/entity/Q15429610,1926-1950,female,France,university-teacher,other_uni
1319,http://www.wikidata.org/entity/Q4424567,1926-1950,male,Russian Federation,historian,other_uni
1320,http://www.wikidata.org/entity/Q6554916,1926-1950,male,United States Can.,anthropologist,other_uni
1321,http://www.wikidata.org/entity/Q1047933,1926-1950,male,Russian Federation,historian,other_uni
1322,http://www.wikidata.org/entity/Q66828311,1926-1950,female,Poland,historian,other_uni
1323,http://www.wikidata.org/entity/Q1214364,1926-1950,male,Central Europe,art-historian,Eötvös Loránd University
1324,http://www.wikidata.org/entity/Q451244,1926-1950,male,Central Europe,university-teacher,other_uni
1325,http://www.wikidata.org/entity/Q3262525,1926-1950,male,France,historian,École Normale Supérieure
1326,http://www.wikidata.org/entity/Q945299,1926-1950,male,Central Europe,university-teacher,other_uni
1327,http://www.wikidata.org/entity/Q4502217,1926-1950,male,Russian Federation,historian,other_uni
1328,http://www.wikidata.org/entity/Q4524742,1926-1950,male,Russian Federation,other,other_uni
1329,http://www.wikidata.org/entity/Q1307310,1926-1950,female,United Kingdom,university-teacher,other_uni
1330,http://www.wikidata.org/entity/Q19753917,1926-1950,female,Belgium Netherl.,art-historian,other_uni
1331,http://www.wikidata.org/entity/Q19772325,1926-1950,male,Czechia,university-teacher,other_uni
1332,http://www.wikidata.org/entity/Q19690347,1926-1950,male,Ukraine,historian,other_uni
1333,http://www.wikidata.org/entity/Q4386895,1926-1950,male,Russian Federation,historian,Saint Petersburg State University
1334,http://www.wikidata.org/entity/Q3300735,1926-1950,male,France,anthropologist,other_uni
1335,http://www.wikidata.org/entity/Q9342023,1926-1950,male,Poland,art-historian,other_uni
1336,http://www.wikidata.org/entity/Q4601328,1926-1950,male,Ukraine,anthropologist,other_uni
1337,http://www.wikidata.org/entity/Q12133981,1926-1950,female,Russian Federation,art-historian,other_uni
1338,http://www.wikidata.org/entity/Q689856,1926-1950,male,Poland,university-teacher,other_uni
1339,http://www.wikidata.org/entity/Q23915450,1926-1950,female,Germany,university-teacher,Humboldt-Universität zu Berlin
1340,http://www.wikidata.org/entity/Q55771747,1926-1950,male,France,historian,Beaux-Arts de Paris
1341,http://www.wikidata.org/entity/Q3545421,1951-1975,male,Russian Federation,university-teacher,Saint Petersburg State University
1342,http://www.wikidata.org/entity/Q26262436,1951-1975,male,United States Can.,other,other_uni
1343,http://www.wikidata.org/entity/Q1963699,1926-1950,male,Ukraine,anthropologist,other_uni
1344,http://www.wikidata.org/entity/Q2637042,1926-1950,male,Russian Federation,university-teacher,other_uni
1345,http://www.wikidata.org/entity/Q19753878,1926-1950,male,United States Can.,university-teacher,other_uni
1346,http://www.wikidata.org/entity/Q4536742,1951-1975,male,Russian Federation,historian,Saint Petersburg State University
1347,http://www.wikidata.org/entity/Q320827,1951-1975,male,United Kingdom,anthropologist,other_uni
1348,http://www.wikidata.org/entity/Q11737751,1926-1950,male,Poland,university-teacher,other_uni
1349,http://www.wikidata.org/entity/Q27669618,1926-1950,male,Poland,historian,other_uni
1350,http://www.wikidata.org/entity/Q109337080,1926-1950,male,Ukraine,other,other_uni
1351,http://www.wikidata.org/entity/Q2847277,1951-1975,male,France,other,École des chartes
1352,http://www.wikidata.org/entity/Q55843281,1951-1975,male,Austria Hungary,university-teacher,University of Vienna
1353,http://www.wikidata.org/entity/Q5505157,1951-1975,male,United States Can.,anthropologist,other_uni
1354,http://www.wikidata.org/entity/Q322443,1951-1975,male,United States Can.,historian,other_uni
1355,http://www.wikidata.org/entity/Q55847057,1951-1975,male,Germany,art-historian,Humboldt-Universität zu Berlin
1356,http://www.wikidata.org/entity/Q2148992,1926-1950,male,United States Can.,other,other_uni
1357,http://www.wikidata.org/entity/Q54996653,1926-1950,female,United States Can.,other,other_uni
1358,http://www.wikidata.org/entity/Q2892368,1926-1950,male,Belgium Netherl.,other,other_uni
1359,http://www.wikidata.org/entity/Q111540827,1926-1950,male,France,historian,École Normale Supérieure
1360,http://www.wikidata.org/entity/Q557855,1951-1975,male,Ukraine,university-teacher,other_uni
1361,http://www.wikidata.org/entity/Q55104317,1951-1975,female,Russian Federation,other,Saint Petersburg State University
1362,http://www.wikidata.org/entity/Q2140845,1951-1975,male,Russian Federation,art-historian,other_uni
1363,http://www.wikidata.org/entity/Q55203828,1951-1975,male,Russian Federation,university-teacher,other_uni
1364,http://www.wikidata.org/entity/Q5512231,1951-1975,male,United States Can.,university-teacher,other_uni
1365,http://www.wikidata.org/entity/Q288255,1951-1975,male,United States Can.,university-teacher,other_uni
1366,http://www.wikidata.org/entity/Q17413380,1951-1975,male,Spain Port.,historian,other_uni
1367,http://www.wikidata.org/entity/Q17413384,1951-1975,male,Spain Port.,historian,other_uni
1368,http://www.wikidata.org/entity/Q23855478,1951-1975,female,United States Can.,other,other_uni
1369,http://www.wikidata.org/entity/Q28359112,1926-1950,male,Austria Hungary,other,other_uni
1370,http://www.wikidata.org/entity/Q238890,1951-1975,female,United Kingdom,other,other_uni
1371,http://www.wikidata.org/entity/Q27043205,1951-1975,male,Poland,other,other_uni
1372,http://www.wikidata.org/entity/Q454442,1926-1950,male,United Kingdom,university-teacher,other_uni
1373,http://www.wikidata.org/entity/Q119789,1951-1975,male,Germany,university-teacher,other_uni
1374,http://www.wikidata.org/entity/Q363672,1926-1950,male,Germany,prehistorian,other_uni
1375,http://www.wikidata.org/entity/Q2709652,1926-1950,male,Germany,university-teacher,other_uni
1376,http://www.wikidata.org/entity/Q21551925,1926-1950,female,Belgium Netherl.,university-teacher,other_uni
1377,http://www.wikidata.org/entity/Q1714810,1951-1975,male,Austria Hungary,other,Eötvös Loránd University
1378,http://www.wikidata.org/entity/Q113897,1951-1975,male,Germany,anthropologist,other_uni
1379,http://www.wikidata.org/entity/Q3172563,1926-1950,male,France,art-historian,École des chartes
1380,http://www.wikidata.org/entity/Q2158177,1951-1975,male,United Kingdom,university-teacher,other_uni
1381,http://www.wikidata.org/entity/Q213577,1926-1950,female,Germany,other,other_uni
1382,http://www.wikidata.org/entity/Q4697025,1951-1975,female,United Kingdom,university-teacher,other_uni
1383,http://www.wikidata.org/entity/Q113230,1951-1975,male,Germany,university-teacher,other_uni
1384,http://www.wikidata.org/entity/Q269002,1951-1975,female,Russian Federation,historian,other_uni
1385,http://www.wikidata.org/entity/Q3615745,1951-1975,female,United States Can.,anthropologist,other_uni
1386,http://www.wikidata.org/entity/Q1709763,1926-1950,male,United States Can.,university-teacher,other_uni
1387,http://www.wikidata.org/entity/Q3604326,1926-1950,male,Italy,university-teacher,Italian School of Archaeology at Athens
1388,http://www.wikidata.org/entity/Q3894011,1951-1975,male,Italy,university-teacher,other_uni
1389,http://www.wikidata.org/entity/Q21176654,1951-1975,female,United States Can.,anthropologist,other_uni
1390,http://www.wikidata.org/entity/Q11281246,1926-1950,male,Scandinavia,other,other_uni
1391,http://www.wikidata.org/entity/Q17310147,1926-1950,male,France,university-teacher,École Normale Supérieure
1392,http://www.wikidata.org/entity/Q55771138,1926-1950,male,France,anthropologist,other_uni
1393,http://www.wikidata.org/entity/Q3619578,1926-1950,male,Italy,university-teacher,other_uni
1394,http://www.wikidata.org/entity/Q5486420,1951-1975,male,United States Can.,anthropologist,other_uni
1395,http://www.wikidata.org/entity/Q3893643,1926-1950,female,Italy,other,Italian School of Archaeology at Athens
1396,http://www.wikidata.org/entity/Q4074710,1926-1950,male,Italy,other,other_uni
1397,http://www.wikidata.org/entity/Q4256461,1926-1950,male,Baltic States Fin. Belar.,university-teacher,other_uni
1398,http://www.wikidata.org/entity/Q4262059,1926-1950,male,Russian Federation,historian,other_uni
1399,http://www.wikidata.org/entity/Q18523975,1951-1975,male,Spain Port.,historian,other_uni
1400,http://www.wikidata.org/entity/Q5112508,1926-1950,male,United Kingdom,anthropologist,other_uni
1401,http://www.wikidata.org/entity/Q3295206,1926-1950,female,France,other,other_uni
1402,http://www.wikidata.org/entity/Q2040871,1951-1975,male,Germany,prehistorian,other_uni
1403,http://www.wikidata.org/entity/Q48851887,1951-1975,male,Poland,historian,other_uni
1404,http://www.wikidata.org/entity/Q520225,1926-1950,male,Czechia,university-teacher,other_uni
1405,http://www.wikidata.org/entity/Q3292570,1926-1950,female,France,other,other_uni
1406,http://www.wikidata.org/entity/Q1179640,1951-1975,female,Austria Hungary,prehistorian,University of Vienna
1407,http://www.wikidata.org/entity/Q3387364,1926-1950,male,France,university-teacher,École Normale Supérieure
1408,http://www.wikidata.org/entity/Q3384695,1926-1950,male,France,university-teacher,École Normale Supérieure
1409,http://www.wikidata.org/entity/Q4237473,1926-1950,male,Russian Federation,university-teacher,other_uni
1410,http://www.wikidata.org/entity/Q4242247,1926-1950,male,Russian Federation,university-teacher,other_uni
1411,http://www.wikidata.org/entity/Q18544327,1926-1950,male,Central Europe,historian,other_uni
1412,http://www.wikidata.org/entity/Q50382991,1951-1975,female,Spain Port.,museologist,other_uni
1413,http://www.wikidata.org/entity/Q1101554,1951-1975,male,Czechia,university-teacher,other_uni
1414,http://www.wikidata.org/entity/Q20029677,1926-1950,male,Ukraine,university-teacher,other_uni
1415,http://www.wikidata.org/entity/Q4362439,1951-1975,male,United Kingdom,anthropologist,other_uni
1416,http://www.wikidata.org/entity/Q11717369,1926-1950,male,Poland,other,other_uni
1417,http://www.wikidata.org/entity/Q1872883,1951-1975,male,Czechia,university-teacher,other_uni
1418,http://www.wikidata.org/entity/Q3308002,1926-1950,male,Ukraine,university-teacher,other_uni
1419,http://www.wikidata.org/entity/Q1100819,1926-1950,male,Czechia,historian,other_uni
1420,http://www.wikidata.org/entity/Q3327256,1951-1975,male,Spain Port.,historian,other_uni
1421,http://www.wikidata.org/entity/Q5081638,1926-1950,male,United Kingdom,anthropologist,other_uni
1422,http://www.wikidata.org/entity/Q18644117,1926-1950,male,Spain Port.,historian,other_uni
1423,http://www.wikidata.org/entity/Q2528983,1951-1975,male,France,anthropologist,other_uni
1424,http://www.wikidata.org/entity/Q1148959,1951-1975,male,United States Can.,university-teacher,other_uni
1425,http://www.wikidata.org/entity/Q23585640,1951-1975,female,United States Can.,other,other_uni
1426,http://www.wikidata.org/entity/Q99975971,1951-1975,male,United Kingdom,other,other_uni
1427,http://www.wikidata.org/entity/Q4499532,1926-1950,male,Scandinavia,art-historian,other_uni
1428,http://www.wikidata.org/entity/Q538113,1951-1975,female,United States Can.,university-teacher,Harvard University
1429,http://www.wikidata.org/entity/Q40888061,1926-1950,female,United States Can.,anthropologist,other_uni
1430,http://www.wikidata.org/entity/Q5388837,1926-1950,male,Scandinavia,university-teacher,Uppsala University
1431,http://www.wikidata.org/entity/Q5371277,1926-1950,male,United States Can.,anthropologist,Harvard University
1432,http://www.wikidata.org/entity/Q3483400,1951-1975,male,Germany,university-teacher,other_uni
1433,http://www.wikidata.org/entity/Q22704784,1951-1975,male,United States Can.,university-teacher,other_uni
1434,http://www.wikidata.org/entity/Q2272765,1951-1975,male,Russian Federation,university-teacher,other_uni
1435,http://www.wikidata.org/entity/Q11681916,1951-1975,male,Spain Port.,historian,other_uni
1436,http://www.wikidata.org/entity/Q45061,1926-1950,male,Russian Federation,historian,Saint Petersburg State University
1437,http://www.wikidata.org/entity/Q1748815,1951-1975,male,Italy,other,Italian School of Archaeology at Athens
1438,http://www.wikidata.org/entity/Q23751614,1951-1975,female,United States Can.,anthropologist,other_uni
1439,http://www.wikidata.org/entity/Q28935800,1951-1975,female,United States Can.,anthropologist,other_uni
1440,http://www.wikidata.org/entity/Q4085130,1951-1975,male,Ukraine,university-teacher,other_uni
1441,http://www.wikidata.org/entity/Q2899529,1951-1975,male,France,anthropologist,other_uni
1442,http://www.wikidata.org/entity/Q1751506,1951-1975,male,Italy,art-historian,Italian School of Archaeology at Athens
1443,http://www.wikidata.org/entity/Q11769012,1951-1975,female,Poland,art-historian,other_uni
1444,http://www.wikidata.org/entity/Q2906944,1951-1975,male,Poland,anthropologist,other_uni
1445,http://www.wikidata.org/entity/Q20742637,1926-1950,male,Italy,university-teacher,Italian School of Archaeology at Athens
1446,http://www.wikidata.org/entity/Q3425971,1926-1950,female,France,art-historian,other_uni
1447,http://www.wikidata.org/entity/Q1899038,1926-1950,male,Italy,other,Italian School of Archaeology at Athens
1448,http://www.wikidata.org/entity/Q3265524,1951-1975,male,France,art-historian,other_uni
1449,http://www.wikidata.org/entity/Q4156279,1926-1950,male,Russian Federation,university-teacher,other_uni
1450,http://www.wikidata.org/entity/Q2059733,1926-1950,male,United Kingdom,university-teacher,other_uni
1451,http://www.wikidata.org/entity/Q522200,1926-1950,male,France,university-teacher,other_uni
1452,http://www.wikidata.org/entity/Q481605,1951-1975,male,Russian Federation,anthropologist,Saint Petersburg State University
1453,http://www.wikidata.org/entity/Q18043638,1926-1950,male,Russian Federation,university-teacher,other_uni
1454,http://www.wikidata.org/entity/Q2578196,1926-1950,male,United States Can.,anthropologist,other_uni
1455,http://www.wikidata.org/entity/Q343387,1926-1950,male,United Kingdom,anthropologist,other_uni
1456,http://www.wikidata.org/entity/Q24288269,1926-1950,male,Central Europe,other,Eötvös Loránd University
1457,http://www.wikidata.org/entity/Q5298007,1951-1975,female,United States Can.,anthropologist,Harvard University
1458,http://www.wikidata.org/entity/Q19003311,1926-1950,male,Spain Port.,historian,other_uni
1459,http://www.wikidata.org/entity/Q29420784,1951-1975,male,Italy,other,other_uni
1460,http://www.wikidata.org/entity/Q22908764,1951-1975,male,United Kingdom,curator,other_uni
1461,http://www.wikidata.org/entity/Q18014847,1951-1975,male,Russian Federation,historian,other_uni
1462,http://www.wikidata.org/entity/Q19924050,1951-1975,male,France,university-teacher,École Normale Supérieure
1463,http://www.wikidata.org/entity/Q22918692,1926-1950,male,Ukraine,historian,other_uni
1464,http://www.wikidata.org/entity/Q19924099,1951-1975,male,France,prehistorian,other_uni
1465,http://www.wikidata.org/entity/Q20644246,1926-1950,male,France,art-historian,École Normale Supérieure
1466,http://www.wikidata.org/entity/Q2366117,1951-1975,male,Belgium Netherl.,other,other_uni
1467,http://www.wikidata.org/entity/Q5295309,1951-1975,male,United States Can.,other,other_uni
1468,http://www.wikidata.org/entity/Q15261280,1926-1950,male,Scandinavia,anthropologist,Uppsala University
1469,http://www.wikidata.org/entity/Q12050610,1926-1950,female,Czechia,art-historian,other_uni
1470,http://www.wikidata.org/entity/Q7416460,1951-1975,male,Austria Hungary,anthropologist,other_uni
1471,http://www.wikidata.org/entity/Q821664,1926-1950,male,France,university-teacher,other_uni
1472,http://www.wikidata.org/entity/Q825499,1951-1975,male,Germany,university-teacher,University of Bonn
1473,http://www.wikidata.org/entity/Q1064241,1926-1950,male,United States Can.,university-teacher,Harvard University
1474,http://www.wikidata.org/entity/Q122251023,1926-1950,male,United States Can.,other,Harvard University
1475,http://www.wikidata.org/entity/Q74605,1926-1950,male,United Kingdom,prehistorian,other_uni
1476,http://www.wikidata.org/entity/Q8061732,1951-1975,male,Ukraine,university-teacher,other_uni
1477,http://www.wikidata.org/entity/Q15614617,1951-1975,male,Central Europe,historian,Eötvös Loránd University
1478,http://www.wikidata.org/entity/Q1473484,1926-1950,female,Baltic States Fin. Belar.,historian,other_uni
1479,http://www.wikidata.org/entity/Q817625,1951-1975,male,Poland,historian,other_uni
1480,http://www.wikidata.org/entity/Q1480996,1951-1975,male,Austria Hungary,university-teacher,other_uni
1481,http://www.wikidata.org/entity/Q1298488,1951-1975,male,Italy,university-teacher,University of Vienna
1482,http://www.wikidata.org/entity/Q834947,1951-1975,male,Russian Federation,university-teacher,other_uni
1483,http://www.wikidata.org/entity/Q62692160,1951-1975,male,Central Europe,university-teacher,other_uni
1484,http://www.wikidata.org/entity/Q59531931,1951-1975,male,United States Can.,historian,other_uni
1485,http://www.wikidata.org/entity/Q6542509,1951-1975,male,Russian Federation,other,other_uni
1486,http://www.wikidata.org/entity/Q1631753,1926-1950,male,United States Can.,university-teacher,other_uni
1487,http://www.wikidata.org/entity/Q15452783,1951-1975,male,Germany,art-historian,other_uni
1488,http://www.wikidata.org/entity/Q86002462,1951-1975,female,Russian Federation,historian,other_uni
1489,http://www.wikidata.org/entity/Q97225,1951-1975,male,France,university-teacher,other_uni
1490,http://www.wikidata.org/entity/Q65929706,1926-1950,female,Russian Federation,historian,other_uni
1491,http://www.wikidata.org/entity/Q86834767,1951-1975,male,Russian Federation,other,other_uni
1492,http://www.wikidata.org/entity/Q13030856,1951-1975,male,Poland,other,other_uni
1493,http://www.wikidata.org/entity/Q75102635,1951-1975,female,United States Can.,other,other_uni
1494,http://www.wikidata.org/entity/Q1626000,1951-1975,male,United States Can.,university-teacher,other_uni
1495,http://www.wikidata.org/entity/Q7357115,1951-1975,male,United States Can.,anthropologist,other_uni
1496,http://www.wikidata.org/entity/Q136190411,1951-1975,male,France,other,École Normale Supérieure
1497,http://www.wikidata.org/entity/Q852766,1926-1950,male,Central Europe,museologist,other_uni
1498,http://www.wikidata.org/entity/Q65218536,1951-1975,male,Central Europe,university-teacher,other_uni
1499,http://www.wikidata.org/entity/Q6390510,1926-1950,male,United Kingdom,anthropologist,other_uni
1500,http://www.wikidata.org/entity/Q621113,1951-1975,male,Russian Federation,university-teacher,other_uni
1501,http://www.wikidata.org/entity/Q7652309,1951-1975,male,Scandinavia,anthropologist,other_uni
1502,http://www.wikidata.org/entity/Q62027249,1951-1975,female,Scandinavia,curator,other_uni
1503,http://www.wikidata.org/entity/Q7788347,1926-1950,male,United Kingdom,anthropologist,other_uni
1504,http://www.wikidata.org/entity/Q63117,1926-1950,male,Germany,historian,other_uni
1505,http://www.wikidata.org/entity/Q1434140,1926-1950,male,Russian Federation,university-teacher,other_uni
