"archaeologist","gender","birthDate","archaeologistLabel","genderLabel"
"http://www.wikidata.org/entity/Q694801","http://www.wikidata.org/entity/Q6581097","1859","Karel Škorpil","male"
"http://www.wikidata.org/entity/Q6948127","http://www.wikidata.org/entity/Q6581072","1949","Myra Shackley","female"
"http://www.wikidata.org/entity/Q694826","http://www.wikidata.org/entity/Q6581097","1859","Tadeusz Stefan Zieliński","male"
"http://www.wikidata.org/entity/Q69498894","http://www.wikidata.org/entity/Q6581072","1961","Miroslava Cejpová","female"
"http://www.wikidata.org/entity/Q69513721","http://www.wikidata.org/entity/Q6581097","1886","Walter von Semetkowski","male"
"http://www.wikidata.org/entity/Q69529","http://www.wikidata.org/entity/Q6581097","1817","Bernhard Karl von Koehne","male"
"http://www.wikidata.org/entity/Q695459","http://www.wikidata.org/entity/Q6581097","1903","Roland de Vaux","male"
"http://www.wikidata.org/entity/Q69558223","http://www.wikidata.org/entity/Q6581097","1975","Petr Žákovský","male"
"http://www.wikidata.org/entity/Q69558933","http://www.wikidata.org/entity/Q6581072","1952","Eva Ulrychová","female"
"http://www.wikidata.org/entity/Q6955980","http://www.wikidata.org/entity/Q6581097","1873","John Winter Crowfoot","male"
"http://www.wikidata.org/entity/Q69564813","http://www.wikidata.org/entity/Q6581097","1949","František Gabriel","male"
"http://www.wikidata.org/entity/Q69565522","http://www.wikidata.org/entity/Q6581072","1972","Zuzana Bláhová-Sklenářová","female"
"http://www.wikidata.org/entity/Q69565657","http://www.wikidata.org/entity/Q6581072","1958","Irena Loskotová","female"
"http://www.wikidata.org/entity/Q6962261","http://www.wikidata.org/entity/Q6581072","1911","Claire Epstein","female"
"http://www.wikidata.org/entity/Q69633883","http://www.wikidata.org/entity/Q6581072","1949","Robin Torrence","female"
"http://www.wikidata.org/entity/Q696415","http://www.wikidata.org/entity/Q6581097","1910","Arnold Tschira","male"
"http://www.wikidata.org/entity/Q696770","http://www.wikidata.org/entity/Q6581097","1881","Arnold von Salis","male"
"http://www.wikidata.org/entity/Q69685","http://www.wikidata.org/entity/Q6581097","1771","Georg Friedrich Creuzer","male"
"http://www.wikidata.org/entity/Q69696569","http://www.wikidata.org/entity/Q6581097","1985","Avi Bachenheimer","male"
"http://www.wikidata.org/entity/Q69699295","http://www.wikidata.org/entity/Q6581097","1928","Hans-Gert Bachmann","male"
"http://www.wikidata.org/entity/Q69708019","http://www.wikidata.org/entity/Q6581097","1960","Philip Jones","male"
"http://www.wikidata.org/entity/Q697844","http://www.wikidata.org/entity/Q6581097","1851","Prince Alfred, 3rd Prince of Windisch-Grätz","male"
"http://www.wikidata.org/entity/Q6980383","http://www.wikidata.org/entity/Q6581097","1924","Elisha Linder","male"
"http://www.wikidata.org/entity/Q698839","http://www.wikidata.org/entity/Q6581097","1926","Sándor Soproni","male"
"http://www.wikidata.org/entity/Q6988427","http://www.wikidata.org/entity/Q6581097","1939","Neil Cossons","male"
"http://www.wikidata.org/entity/Q6988800","http://www.wikidata.org/entity/Q6581097","1887","Neil Judd","male"
"http://www.wikidata.org/entity/Q69896","http://www.wikidata.org/entity/Q6581097","1858","Christian Hülsen","male"
"http://www.wikidata.org/entity/Q6990278","http://www.wikidata.org/entity/Q6581097","1875","Nels C. Nelson","male"
"http://www.wikidata.org/entity/Q69908022","http://www.wikidata.org/entity/Q6581097","1969","Vojtěch Kašpar","male"
"http://www.wikidata.org/entity/Q69921195","http://www.wikidata.org/entity/Q6581072","1941","Jarmila Princová-Justová","female"
"http://www.wikidata.org/entity/Q699342","http://www.wikidata.org/entity/Q6581097","1906","Labib Habachi","male"
"http://www.wikidata.org/entity/Q69965859","http://www.wikidata.org/entity/Q6581072","1976","Jana Němcová","female"
"http://www.wikidata.org/entity/Q69965944","http://www.wikidata.org/entity/Q6581072","1977","Jana Richterová","female"
"http://www.wikidata.org/entity/Q699662","http://www.wikidata.org/entity/Q6581097","1822","Giovanni Battista De Rossi","male"
"http://www.wikidata.org/entity/Q700322","http://www.wikidata.org/entity/Q6581097","1952","Bülent İplikçioğlu","male"
"http://www.wikidata.org/entity/Q7004397","http://www.wikidata.org/entity/Q6581097","1820","Ermete Pierotti","male"
"http://www.wikidata.org/entity/Q70075129","http://www.wikidata.org/entity/Q6581097","1974","René Kyselý","male"
"http://www.wikidata.org/entity/Q70079","http://www.wikidata.org/entity/Q6581097","1869","Kurt Sethe","male"
"http://www.wikidata.org/entity/Q70084","http://www.wikidata.org/entity/Q6581097","1809","Hermann Sauppe","male"
"http://www.wikidata.org/entity/Q701104","http://www.wikidata.org/entity/Q6581097","1813","Japetus Steenstrup","male"
"http://www.wikidata.org/entity/Q70115942","http://www.wikidata.org/entity/Q6581097","1976","Antonín Zůbek","male"
"http://www.wikidata.org/entity/Q70137098","http://www.wikidata.org/entity/Q6581072","1977","Vendula Vránová","female"
"http://www.wikidata.org/entity/Q70139675","http://www.wikidata.org/entity/Q6581072","1911","Marion Stirling Pugh","female"
"http://www.wikidata.org/entity/Q7021969","http://www.wikidata.org/entity/Q6581097","1939","Aharon Kempinski","male"
"http://www.wikidata.org/entity/Q70226","http://www.wikidata.org/entity/Q6581097","1849","Georg Kaibel","male"
"http://www.wikidata.org/entity/Q702301","http://www.wikidata.org/entity/Q6581097","1857","Liu E","male"
"http://www.wikidata.org/entity/Q70251750","http://www.wikidata.org/entity/Q6581097","1916","Vladimir Drushchits","male"
"http://www.wikidata.org/entity/Q7025211","http://www.wikidata.org/entity/Q6581097","1936","Nicholas Clapp","male"
"http://www.wikidata.org/entity/Q70252510","http://www.wikidata.org/entity/Q6581072","1924","Olga Dachevskaia","female"
"http://www.wikidata.org/entity/Q70252510","http://www.wikidata.org/entity/Q6581072","1924","Дашевская, Ольга Давидовна","female"
"http://www.wikidata.org/entity/Q70252510","http://www.wikidata.org/entity/Q6581072","1924","Olga Dachevskaïa","female"
"http://www.wikidata.org/entity/Q70252510","http://www.wikidata.org/entity/Q6581072","1924","Olga Dachevskaïa","female"
"http://www.wikidata.org/entity/Q70252510","http://www.wikidata.org/entity/Q6581072","1924","Olga Dachevskaïa","female"
"http://www.wikidata.org/entity/Q70252510","http://www.wikidata.org/entity/Q6581072","1924","Olga Dawidowna Daschewskaja","female"
"http://www.wikidata.org/entity/Q70252597","http://www.wikidata.org/entity/Q6581072","1951","Yelena Okladnikova","female"
"http://www.wikidata.org/entity/Q70253377","http://www.wikidata.org/entity/Q6581097","1940","Boris Kochnev","male"
"http://www.wikidata.org/entity/Q70253377","http://www.wikidata.org/entity/Q6581097","1940","Кочнев, Борис Дмитриевич","male"
"http://www.wikidata.org/entity/Q70253377","http://www.wikidata.org/entity/Q6581097","1940","Boris Dmitrijewitsch Kotschnew","male"
"http://www.wikidata.org/entity/Q7025645","http://www.wikidata.org/entity/Q6581097","1953","Nicholas J. Saunders","male"
"http://www.wikidata.org/entity/Q7025936","http://www.wikidata.org/entity/Q6581097","1802","Nicholas Murray","male"
"http://www.wikidata.org/entity/Q7026304","http://www.wikidata.org/entity/Q6581097","1960","Nicholas Thomas","male"
"http://www.wikidata.org/entity/Q7028995","http://www.wikidata.org/entity/Q6581072","1944","Michal Artzy","female"
"http://www.wikidata.org/entity/Q7029123","http://www.wikidata.org/entity/Q6581097","1963","Nicola Terrenato","male"
"http://www.wikidata.org/entity/Q70329","http://www.wikidata.org/entity/Q6581097","1780","Carl Benedict Hase","male"
"http://www.wikidata.org/entity/Q70348","http://www.wikidata.org/entity/Q6581097","1796","Wilhelm Adolf Becker","male"
"http://www.wikidata.org/entity/Q70361144","http://www.wikidata.org/entity/Q6581097","1956","Murtazali Gadjiev","male"
"http://www.wikidata.org/entity/Q7038246","http://www.wikidata.org/entity/Q6581097","1938","Yusef Majidzadeh","male"
"http://www.wikidata.org/entity/Q70423","http://www.wikidata.org/entity/Q6581097","1839","Wolfgang Helbig","male"
"http://www.wikidata.org/entity/Q704230","http://www.wikidata.org/entity/Q6581097","1885","John Beazley","male"
"http://www.wikidata.org/entity/Q704501","http://www.wikidata.org/entity/Q6581097","1786","Sergey Uvarov","male"
"http://www.wikidata.org/entity/Q7045653","http://www.wikidata.org/entity/Q6581072","1958","Ayelet Gilboa","female"
"http://www.wikidata.org/entity/Q70458455","http://www.wikidata.org/entity/Q6581097","1818","John Cave-Browne","male"
"http://www.wikidata.org/entity/Q7046979","http://www.wikidata.org/entity/Q6581097","1955","Claus-Michael Hüssen","male"
"http://www.wikidata.org/entity/Q70482","http://www.wikidata.org/entity/Q6581097","1938","Hartwig Altenmüller","male"
"http://www.wikidata.org/entity/Q70487795","http://www.wikidata.org/entity/Q6581097","1972","Roi Porat","male"
"http://www.wikidata.org/entity/Q70510","http://www.wikidata.org/entity/Q6581097","1800","Theodor Panofka","male"
"http://www.wikidata.org/entity/Q7052320","http://www.wikidata.org/entity/Q6581097","1944","Norman Hammond","male"
"http://www.wikidata.org/entity/Q705285","http://www.wikidata.org/entity/Q6581097","1898","Jaroslav Černý","male"
"http://www.wikidata.org/entity/Q705504","http://www.wikidata.org/entity/Q6581097","1898","J. Eric S. Thompson","male"
"http://www.wikidata.org/entity/Q7057043","http://www.wikidata.org/entity/Q6581097","1922","Michael Mayer","male"
"http://www.wikidata.org/entity/Q706076","http://www.wikidata.org/entity/Q6581097","1822","Peter le Page Renouf","male"
"http://www.wikidata.org/entity/Q70620741","http://www.wikidata.org/entity/Q6581097","1979","Josef Hložek","male"
"http://www.wikidata.org/entity/Q706220","http://www.wikidata.org/entity/Q6581097","1884","Herbert Eustis Winlock","male"
"http://www.wikidata.org/entity/Q706436","http://www.wikidata.org/entity/Q6581097","1867","James Quibell","male"
"http://www.wikidata.org/entity/Q706613","http://www.wikidata.org/entity/Q6581097","1862","Georg F.L. Sarauw","male"
"http://www.wikidata.org/entity/Q7066173","http://www.wikidata.org/entity/Q6581097","1911","Jacob Kaplan","male"
"http://www.wikidata.org/entity/Q7066638","http://www.wikidata.org/entity/Q6581097","1902","Nowell Myres","male"
"http://www.wikidata.org/entity/Q7070098","http://www.wikidata.org/entity/Q6581097","1944","Nurettin Yardımcı","male"
"http://www.wikidata.org/entity/Q70713196","http://www.wikidata.org/entity/Q6581097","1966","Volodymyr Dobrianskyi","male"
"http://www.wikidata.org/entity/Q70737723","http://www.wikidata.org/entity/Q6581072","1962","Elena Ruiz Valderas","female"
"http://www.wikidata.org/entity/Q70745259","http://www.wikidata.org/entity/Q6581097","1893","E. Leslie Carlson","male"
"http://www.wikidata.org/entity/Q707532","http://www.wikidata.org/entity/Q6581097","1870","Ryūzō Torii","male"
"http://www.wikidata.org/entity/Q70765731","http://www.wikidata.org/entity/Q6581097","1958","Jan Driessen","male"
"http://www.wikidata.org/entity/Q70779908","http://www.wikidata.org/entity/Q6581097","1921","Pedro San Martín Moro","male"
"http://www.wikidata.org/entity/Q70837961","http://www.wikidata.org/entity/Q6581097","1881","Grigory Novikov-Daursky","male"
"http://www.wikidata.org/entity/Q7086563","http://www.wikidata.org/entity/Q6581072","1936","Olga Francesca Linares","female"
"http://www.wikidata.org/entity/Q70873104","http://www.wikidata.org/entity/Q6581097","1959","Amir Gorzalczany","male"
"http://www.wikidata.org/entity/Q70873460","http://www.wikidata.org/entity/Q6581072","1975","María Andrea Recalde","female"
"http://www.wikidata.org/entity/Q70873485","http://www.wikidata.org/entity/Q6581072","1956","Mónica A. Berón","female"
"http://www.wikidata.org/entity/Q70873528","http://www.wikidata.org/entity/Q6581072","1967","Silvana Espinosa","female"
"http://www.wikidata.org/entity/Q70873548","http://www.wikidata.org/entity/Q6581072","1976","Lucía Magnin","female"
"http://www.wikidata.org/entity/Q70873568","http://www.wikidata.org/entity/Q6581072","1977","Celeste Weitzel","female"
"http://www.wikidata.org/entity/Q7088117","http://www.wikidata.org/entity/Q6581097","1942","Olivier Aurenche","male"
"http://www.wikidata.org/entity/Q70896315","http://www.wikidata.org/entity/Q6581097","1922","Herman Gabriel Ramm","male"
"http://www.wikidata.org/entity/Q709072","http://www.wikidata.org/entity/Q6581097","1909","Arthur Dale Trendall","male"
"http://www.wikidata.org/entity/Q709264","http://www.wikidata.org/entity/Q6581097","1902","Arthur Ernest Gordon","male"
"http://www.wikidata.org/entity/Q709475","http://www.wikidata.org/entity/Q6581097","1922","Arthur Geoffrey Woodhead","male"
"http://www.wikidata.org/entity/Q709657","http://www.wikidata.org/entity/Q6581097","1831","Léon Heuzey","male"
"http://www.wikidata.org/entity/Q709776","http://www.wikidata.org/entity/Q6581097","1867","Thomas Gann","male"
"http://www.wikidata.org/entity/Q7099968","http://www.wikidata.org/entity/Q6581097","1852","Orazio Marucchi","male"
"http://www.wikidata.org/entity/Q71002320","http://www.wikidata.org/entity/Q6581097","1973","Petr Sokol","male"
"http://www.wikidata.org/entity/Q71009473","http://www.wikidata.org/entity/Q6581097","1961","N. V. Lopatin","male"
"http://www.wikidata.org/entity/Q710294","http://www.wikidata.org/entity/Q6581097","1909","Arthur Lane","male"
"http://www.wikidata.org/entity/Q7105892","http://www.wikidata.org/entity/Q6581097","1894","Oscar Broneer","male"
"http://www.wikidata.org/entity/Q711379","http://www.wikidata.org/entity/Q6581097","1861","Arthur Schneider","male"
"http://www.wikidata.org/entity/Q7114119","http://www.wikidata.org/entity/Q6581097","1884","Ovid R. Sellers","male"
"http://www.wikidata.org/entity/Q71165086","http://www.wikidata.org/entity/Q6581097","1951","Sible de Blaauw","male"
"http://www.wikidata.org/entity/Q71167852","http://www.wikidata.org/entity/Q6581097","1952","Шорин, Александр Фёдорович","male"
"http://www.wikidata.org/entity/Q7117134","http://www.wikidata.org/entity/Q6581097","1873","Philip Boughton Chatwin","male"
"http://www.wikidata.org/entity/Q7117325","http://www.wikidata.org/entity/Q6581097","1940","P. J. Rhodes","male"
"http://www.wikidata.org/entity/Q711820","http://www.wikidata.org/entity/Q6581097","1904","Louis Robert","male"
"http://www.wikidata.org/entity/Q711888","http://www.wikidata.org/entity/Q6581097","1911","Chen Mengjia","male"
"http://www.wikidata.org/entity/Q71255","http://www.wikidata.org/entity/Q6581097","1846","Ludwig von Sybel","male"
"http://www.wikidata.org/entity/Q7129303","http://www.wikidata.org/entity/Q6581097","1858","Pamfil Polonic","male"
"http://www.wikidata.org/entity/Q713093","http://www.wikidata.org/entity/Q6581097","1867","Kanori Ino","male"
"http://www.wikidata.org/entity/Q7131292","http://www.wikidata.org/entity/Q6581097","1964","Pankaj Rag","male"
"http://www.wikidata.org/entity/Q713241","http://www.wikidata.org/entity/Q6581097","1908","Jia Lanpo","male"
"http://www.wikidata.org/entity/Q713440","http://www.wikidata.org/entity/Q6581097","1914","Glyn Daniel","male"
"http://www.wikidata.org/entity/Q71388013","http://www.wikidata.org/entity/Q6581097","1951","Martin Oliva","male"
"http://www.wikidata.org/entity/Q71409915","http://www.wikidata.org/entity/Q6581097","1872","Jean-R. Marboutin","male"
"http://www.wikidata.org/entity/Q71415302","http://www.wikidata.org/entity/Q6581097","1974","Heiner Schwarzberg","male"
"http://www.wikidata.org/entity/Q7142213","http://www.wikidata.org/entity/Q6581097","1947","Pasko Kuzman","male"
"http://www.wikidata.org/entity/Q714252","http://www.wikidata.org/entity/Q6581097","1905","Artur Betz","male"
"http://www.wikidata.org/entity/Q71430","http://www.wikidata.org/entity/Q6581097","1900","Alfred Rust","male"
"http://www.wikidata.org/entity/Q71431864","http://www.wikidata.org/entity/Q6581072","1925","Rose Solecki","female"
"http://www.wikidata.org/entity/Q71453","http://www.wikidata.org/entity/Q6581097","1860","Albert von Le Coq","male"
"http://www.wikidata.org/entity/Q7145471","http://www.wikidata.org/entity/Q6581072","1948","Patricia Birley","female"
"http://www.wikidata.org/entity/Q7146440","http://www.wikidata.org/entity/Q6581097","1944","Patrick Edward McGovern","male"
"http://www.wikidata.org/entity/Q7147051","http://www.wikidata.org/entity/Q6581097","1970","Patrick M.M.A. Bringmans","male"
"http://www.wikidata.org/entity/Q71474822","http://www.wikidata.org/entity/Q6581072","1971","Federica Zanella","female"
"http://www.wikidata.org/entity/Q7147793","http://www.wikidata.org/entity/Q6581097","1950","Patrick Vinton Kirch","male"
"http://www.wikidata.org/entity/Q7148708","http://www.wikidata.org/entity/Q6581072","1932","Patty Jo Watson","female"
"http://www.wikidata.org/entity/Q7148976","http://www.wikidata.org/entity/Q6581097","1959","Paul A. Shackel","male"
"http://www.wikidata.org/entity/Q7149461","http://www.wikidata.org/entity/Q6581097","1873","Paul Bovier-Lapierre","male"
"http://www.wikidata.org/entity/Q7150931","http://www.wikidata.org/entity/Q6581097","1945","Paul Goldberg","male"
"http://www.wikidata.org/entity/Q715146","http://www.wikidata.org/entity/Q6581097","1894","Giuseppe Tucci","male"
"http://www.wikidata.org/entity/Q7152451","http://www.wikidata.org/entity/Q6581097","1939","Paul Mellars","male"
"http://www.wikidata.org/entity/Q7153153","http://www.wikidata.org/entity/Q6581097","1954","Paul Rehak","male"
"http://www.wikidata.org/entity/Q7153594","http://www.wikidata.org/entity/Q6581097","1898","Paul Sidney Martin","male"
"http://www.wikidata.org/entity/Q71551652","http://www.wikidata.org/entity/Q6581097","1968","Sebastiaan Ostkamp","male"
"http://www.wikidata.org/entity/Q7155167","http://www.wikidata.org/entity/Q6581097","1899","Paulo Duarte","male"
"http://www.wikidata.org/entity/Q7156901","http://www.wikidata.org/entity/Q6581097","1944","Payson D. Sheets","male"
"http://www.wikidata.org/entity/Q71572","http://www.wikidata.org/entity/Q6581097","1877","Hermann Junker","male"
"http://www.wikidata.org/entity/Q715743","http://www.wikidata.org/entity/Q6581097","1907","Mikhail Mikhaylovich Gerasimov","male"
"http://www.wikidata.org/entity/Q71601","http://www.wikidata.org/entity/Q6581097","1897","Erich Schmidt","male"
"http://www.wikidata.org/entity/Q716268","http://www.wikidata.org/entity/Q6581097","1864","Georges Émile Jules Daressy","male"
"http://www.wikidata.org/entity/Q716405","http://www.wikidata.org/entity/Q6581097","1866","Luo Zhenyu","male"
"http://www.wikidata.org/entity/Q716509","http://www.wikidata.org/entity/Q6581097","1950","Arun Sonakia","male"
"http://www.wikidata.org/entity/Q716584","http://www.wikidata.org/entity/Q6581097","1845","Archibald Sayce","male"
"http://www.wikidata.org/entity/Q71699513","http://www.wikidata.org/entity/Q6581072","1958","Suzanne Frey-Kupper","female"
"http://www.wikidata.org/entity/Q7172479","http://www.wikidata.org/entity/Q6581097","1957","Peter Akkermans","male"
"http://www.wikidata.org/entity/Q7174106","http://www.wikidata.org/entity/Q6581097","1951","Peter Frost","male"
"http://www.wikidata.org/entity/Q7174176","http://www.wikidata.org/entity/Q6581097","1934","Peter Garlake","male"
"http://www.wikidata.org/entity/Q7174679","http://www.wikidata.org/entity/Q6581097","2000","Peter Hinton","male"
"http://www.wikidata.org/entity/Q7174681","http://www.wikidata.org/entity/Q6581097","1957","Peter Hiscock","male"
"http://www.wikidata.org/entity/Q7174851","http://www.wikidata.org/entity/Q6581097","1967","Peter J. Brand","male"
"http://www.wikidata.org/entity/Q7174893","http://www.wikidata.org/entity/Q6581097","1939","Peter J. Reynolds","male"
"http://www.wikidata.org/entity/Q7174937","http://www.wikidata.org/entity/Q6581097","1967","Peter James","male"
"http://www.wikidata.org/entity/Q7175837","http://www.wikidata.org/entity/Q6581097","1910","Peter Megaw","male"
"http://www.wikidata.org/entity/Q7176687","http://www.wikidata.org/entity/Q6581097","1951","Peter Rowley-Conwy","male"
"http://www.wikidata.org/entity/Q7177315","http://www.wikidata.org/entity/Q6581097","1928","Peter Throckmorton","male"
"http://www.wikidata.org/entity/Q7177947","http://www.wikidata.org/entity/Q6581097","1947","Peter van Mensch","male"
"http://www.wikidata.org/entity/Q71781515","http://www.wikidata.org/entity/Q6581097","1951","Міхаіл Лашанкоў","male"
"http://www.wikidata.org/entity/Q71781515","http://www.wikidata.org/entity/Q6581097","1951","Міхаіл Іванавіч Лашанкоў","male"
"http://www.wikidata.org/entity/Q71794617","http://www.wikidata.org/entity/Q6581072","1883","Vera Collum","female"
"http://www.wikidata.org/entity/Q71799459","http://www.wikidata.org/entity/Q6581097","1971","David Vích","male"
"http://www.wikidata.org/entity/Q71799538","http://www.wikidata.org/entity/Q6581097","1958","Vincent Charpentier","male"
"http://www.wikidata.org/entity/Q71810546","http://www.wikidata.org/entity/Q6581097","1984","Milan Procházka","male"
"http://www.wikidata.org/entity/Q7183226","http://www.wikidata.org/entity/Q6581097","1936","Philip Betancourt","male"
"http://www.wikidata.org/entity/Q7184211","http://www.wikidata.org/entity/Q6581097","1900","Philip Phillips","male"
"http://www.wikidata.org/entity/Q7184260","http://www.wikidata.org/entity/Q6581097","1921","Philip Rahtz","male"
"http://www.wikidata.org/entity/Q7184611","http://www.wikidata.org/entity/Q6581097","1953","Philip de Jersey","male"
"http://www.wikidata.org/entity/Q7184669","http://www.wikidata.org/entity/Q6581097","1828","Philipp J. J. Valentini","male"
"http://www.wikidata.org/entity/Q718642","http://www.wikidata.org/entity/Q6581097","1754","William Cunnington","male"
"http://www.wikidata.org/entity/Q7188604","http://www.wikidata.org/entity/Q6581072","1934","Phyllis Morse","female"
"http://www.wikidata.org/entity/Q7188638","http://www.wikidata.org/entity/Q6581072","1912","Phyllis Williams Lehmann","female"
"http://www.wikidata.org/entity/Q71933512","http://www.wikidata.org/entity/Q6581072","1987","Sophie C. Schmidt","female"
"http://www.wikidata.org/entity/Q72033","http://www.wikidata.org/entity/Q6581097","1918","Dietrich von Bothmer","male"
"http://www.wikidata.org/entity/Q72035761","http://www.wikidata.org/entity/Q6581097","1853","Georges Durville","male"
"http://www.wikidata.org/entity/Q720688","http://www.wikidata.org/entity/Q6581097","1802","Paul-Émile Botta","male"
"http://www.wikidata.org/entity/Q72076328","http://www.wikidata.org/entity/Q6581097","1869","Bernard Müller","male"
"http://www.wikidata.org/entity/Q72155","http://www.wikidata.org/entity/Q6581097","1855","Gustaf Dalman","male"
"http://www.wikidata.org/entity/Q72177","http://www.wikidata.org/entity/Q6581097","1833","Johannes Dümichen","male"
"http://www.wikidata.org/entity/Q72179033","http://www.wikidata.org/entity/Q6581072","1973","Francesca Fulminante","female"
"http://www.wikidata.org/entity/Q721821","http://www.wikidata.org/entity/Q6581097","1940","Pierre Briant","male"
"http://www.wikidata.org/entity/Q721839","http://www.wikidata.org/entity/Q6581097","1821","Ephraim George Squier","male"
"http://www.wikidata.org/entity/Q722050","http://www.wikidata.org/entity/Q6581097","1864","Charles Dawson","male"
"http://www.wikidata.org/entity/Q72221156","http://www.wikidata.org/entity/Q6581072","1977","Anett Osztás","female"
"http://www.wikidata.org/entity/Q7225829","http://www.wikidata.org/entity/Q6581072","1935","Polly Schaafsma","female"
"http://www.wikidata.org/entity/Q72262573","http://www.wikidata.org/entity/Q6581097","1948","Piotr Bieliński","male"
"http://www.wikidata.org/entity/Q72289","http://www.wikidata.org/entity/Q6581097","1783","Johann Gustav Gottlieb Büsching","male"
"http://www.wikidata.org/entity/Q723809","http://www.wikidata.org/entity/Q6581097","1801","Peter Wilhelm Punk","male"
"http://www.wikidata.org/entity/Q7238207","http://www.wikidata.org/entity/Q6581097","1941","Prakashchandra Pandurang Shirodkar","male"
"http://www.wikidata.org/entity/Q7241912","http://www.wikidata.org/entity/Q6581097","1907","Preston Holder","male"
"http://www.wikidata.org/entity/Q724303","http://www.wikidata.org/entity/Q6581097","1802","Juan Galindo","male"
"http://www.wikidata.org/entity/Q72431068","http://www.wikidata.org/entity/Q6581072","1952","Rita Paris","female"
"http://www.wikidata.org/entity/Q724655","http://www.wikidata.org/entity/Q6581097","1944","Zianon Paźniak","male"
"http://www.wikidata.org/entity/Q724962","http://www.wikidata.org/entity/Q6581097","1914","Giovanni Lilliu","male"
"http://www.wikidata.org/entity/Q72507","http://www.wikidata.org/entity/Q6581097","1851","Adalbert Bezzenberger","male"
"http://www.wikidata.org/entity/Q72564","http://www.wikidata.org/entity/Q6581097","1905","Herbert Jankuhn","male"
"http://www.wikidata.org/entity/Q725799","http://www.wikidata.org/entity/Q6581097","1946","Dušan Čaplovič","male"
"http://www.wikidata.org/entity/Q72582505","http://www.wikidata.org/entity/Q6581097","1928","Zdeněk Hazlbauer","male"
"http://www.wikidata.org/entity/Q72622","http://www.wikidata.org/entity/Q6581097","1813","Wilhelm Ludwig Abeken","male"
"http://www.wikidata.org/entity/Q726223","http://www.wikidata.org/entity/Q6581097","1909","Avraham Biran","male"
"http://www.wikidata.org/entity/Q726264","http://www.wikidata.org/entity/Q6581097","1949","Israel Finkelstein","male"
"http://www.wikidata.org/entity/Q726314","http://www.wikidata.org/entity/Q6581097","1847","Josef Ladislav Píč","male"
"http://www.wikidata.org/entity/Q72640903","http://www.wikidata.org/entity/Q6581072","1950","Nuccia Negroni Catacchio","female"
"http://www.wikidata.org/entity/Q7264664","http://www.wikidata.org/entity/Q6581097","1911","Pépé Abed","male"
"http://www.wikidata.org/entity/Q72652142","http://www.wikidata.org/entity/Q6581097","1956","Graham Shipley","male"
"http://www.wikidata.org/entity/Q726640","http://www.wikidata.org/entity/Q6581097","1954","Berhane Asfaw","male"
"http://www.wikidata.org/entity/Q72696117","http://www.wikidata.org/entity/Q6581097","1962","Asgeir Svestad","male"
"http://www.wikidata.org/entity/Q72710473","http://www.wikidata.org/entity/Q6581097","1960","Alessandro Naso","male"
"http://www.wikidata.org/entity/Q72711491","http://www.wikidata.org/entity/Q6581097","1960","Andrea Zifferero","male"
"http://www.wikidata.org/entity/Q7271224","http://www.wikidata.org/entity/Q6581097","1946","Josep Padró i Parcerisa","male"
"http://www.wikidata.org/entity/Q7273716","http://www.wikidata.org/entity/Q6581097","1910","Robert John Hopper","male"
"http://www.wikidata.org/entity/Q7273879","http://www.wikidata.org/entity/Q6581097","1930","R. Nagaswamy","male"
"http://www.wikidata.org/entity/Q727393","http://www.wikidata.org/entity/Q6581097","1902","Folke Bergman","male"
"http://www.wikidata.org/entity/Q7274018","http://www.wikidata.org/entity/Q6581097","1867","Sergei Zhebelev","male"
"http://www.wikidata.org/entity/Q72759847","http://www.wikidata.org/entity/Q6581072","1975","Willemijn Waal","female"
"http://www.wikidata.org/entity/Q727653","http://www.wikidata.org/entity/Q6581097","1743","Théophile Corret de la Tour d'Auvergne","male"
"http://www.wikidata.org/entity/Q72816047","http://www.wikidata.org/entity/Q6581072","1940","Mary Michailidou","female"
"http://www.wikidata.org/entity/Q72818970","http://www.wikidata.org/entity/Q6581072","1977","Marte Spangen","female"
"http://www.wikidata.org/entity/Q7282628","http://www.wikidata.org/entity/Q6581097","1958","Rafi Greenberg","male"
"http://www.wikidata.org/entity/Q72832316","http://www.wikidata.org/entity/Q6581097","1976","Michael Langlois","male"
"http://www.wikidata.org/entity/Q72855","http://www.wikidata.org/entity/Q6581097","1865","Walther Amelung","male"
"http://www.wikidata.org/entity/Q72857","http://www.wikidata.org/entity/Q6581097","1831","Alexander Conze","male"
"http://www.wikidata.org/entity/Q728589","http://www.wikidata.org/entity/Q6581097","1845","Torquato Taramelli","male"
"http://www.wikidata.org/entity/Q72860","http://www.wikidata.org/entity/Q6581097","1847","Gustav Hirschfeld","male"
"http://www.wikidata.org/entity/Q7286010","http://www.wikidata.org/entity/Q6581097","1930","Rajendra Prasad Das","male"
"http://www.wikidata.org/entity/Q72862","http://www.wikidata.org/entity/Q6581097","1944","Andreas Furtwängler","male"
"http://www.wikidata.org/entity/Q7286651","http://www.wikidata.org/entity/Q6581097","1885","Rakhaldas Bandyopadhyay","male"
"http://www.wikidata.org/entity/Q72867748","http://www.wikidata.org/entity/Q6581097","1975","Olgierd Ławrynowicz","male"
"http://www.wikidata.org/entity/Q72868106","http://www.wikidata.org/entity/Q6581097","1976","Martin Hložek","male"
"http://www.wikidata.org/entity/Q7286871","http://www.wikidata.org/entity/Q6581097","1900","Ralegh Radford","male"
